model_region,activity,value
DEA1,BULH,199.684687764815
DEA1,HEIL,121.767385370085
DEA1,HEIH,186.902908516964
DEA1,SCOW,57.6195008485744
DEA1,HEIR,37.8541318439143
DEA1,CAMF,29.1141489454126
DEA1,CAFF,174.825761317231
DEA1,CAMR,35.1704737193063
DEA1,CAFR,24.0525895931229
DEA1,PIGF,0.142248633769004
DEA1,SOWS,21.3822847350967
DEA1,SHGM,9.41864683507934
DEA1,SHGF,14.2982296463393
DEA1,HENS,52465.0190302727
DEA1,POUF,555.835885157799
DEA1,OANI,50225964.202576
DEA2,SWHE,8.99655131260837
DEA2,DWHE,46722.3101336618
DEA2,RYEM,230.886089686303
DEA2,BARL,38.5194580324414
DEA2,OATS,195.594983949125
DEA2,CORN,805.843246297069
DEA2,OCER,234.258799709211
DEA2,RAPE,275.493771735743
DEA2,SUNF,33670.7717086445
DEA2,SOYA,26364.3195952897
DEA2,OOIL,42246.7717557562
DEA2,OIND,286586.207045082
DEA2,NURS,41811.172570642
DEA2,FLOW,592211.13925778
DEA2,OCRO,28404.1079764955
DEA2,MAIF,188.304242854076
DEA2,ROOF,6815.35698155101
DEA2,OFAR,91.6532893097466
DEA2,GRAE,4.70675407991163
DEA2,GRAI,5.7651683117849
DEA2,PULS,374.088721552398
DEA2,POTA,587.244885712714
DEA2,SUGB,116.087433581653
DEA2,TEXT,139106.823928747
DEA2,TOMA,129718196.465673
DEA2,OVEG,28139.1614747353
DEA2,APPL,159320.096179194
DEA2,OFRU,360666.832035431
DEA2,FALL,1301.63164751487
DEA2,VSET,898.471414037451
DEA2,DCOL,129.464355426349
DEA2,DCOH,198.74044876404
DEA2,BULL,314.32227445839
DEA2,BULH,477.45250704786
DEA2,HEIL,154.523151531595
DEA2,HEIH,236.748644380546
DEA2,SCOW,47.2165829602985
DEA2,HEIR,48.3085824748099
DEA2,CAMF,21.7958510084678
DEA2,CAFF,131.109368384494
DEA2,CAMR,26.1763800665534
DEA2,CAFR,17.9148148384922
DEA2,PIGF,1.97802860546796
DEA2,SHGM,7.57774388807916
DEA2,SHGF,11.4691775678466
DEA2,HENS,93836.3334273148
DEA2,POUF,1195.78117542533
DEA2,OANI,325278136.362686
DEA3,SWHE,14.8741670961007
DEA3,DWHE,24800.085078423
DEA3,RYEM,52.6980326495998
DEA3,BARL,8.23806696803497
DEA3,OATS,78.896680299575
DEA3,CORN,35.0669811342473
DEA3,OCER,24.4752795641391
DEA3,RAPE,109.629769625489
DEA3,SOYA,8390.34313438081
DEA3,OOIL,15515.3707177629
DEA3,OIND,92847.4235089003
DEA3,NURS,13579.1539338446
DEA3,FLOW,191738.568559518
DEA3,OCRO,9161.75324808959
DEA3,MAIF,35.337739761454
DEA3,ROOF,2044.84394091188
DEA3,OFAR,86.0738955312573
DEA3,GRAE,9.20884366293265
DEA3,GRAI,12.0774421371915
DEA3,PULS,363.168473195082
DEA3,POTA,877.337494418772
DEA3,SUGB,1682.62275815569
DEA3,TEXT,45051.6240467926
DEA3,TOMA,42001213.9709741
DEA3,OVEG,9099.54756469683
DEA3,APPL,52856.1547174279
DEA3,OFRU,118979.497740153
DEA3,FALL,1302.10919628466
DEA3,VSET,909.056425756746
DEA3,DCOL,128.340643668501
DEA3,DCOH,197.470766395515
DEA3,BULL,10.683080168039
DEA3,BULH,16.2736824422925
DEA3,HEIL,110.96671533202
DEA3,HEIH,170.637910954074
DEA3,SCOW,51.5604622466949
DEA3,HEIR,40.7767890502004
DEA3,CAMF,16.2169036850227
DEA3,CAFF,97.3556079646375
DEA3,CAMR,19.5898005323384
DEA3,CAFR,13.3974979018039
DEA3,PIGF,0.0139240088766364
DEA3,SOWS,2.11062829764241
DEA3,SHGM,7.43173835012589
DEA3,SHGF,11.2887484763714
DEA3,HENS,21668.4750659689
DEA3,POUF,224.04227578736
DEA3,OANI,6341055.37291083
DEA4,SWHE,10.9254356021464
DEA4,DWHE,19003.0544753191
DEA4,RYEM,62.5850386806096
DEA4,BARL,10.4400578867038
DEA4,OATS,71.0667283170037
DEA4,CORN,77.4200936956332
DEA4,OCER,45.9291917311196
DEA4,RAPE,33.5521846781656
DEA4,SOYA,9298.55461026952
DEA4,OOIL,4409.50022266961
DEA4,OIND,104718.859877603
DEA4,NURS,15478.0163061844
DEA4,FLOW,216304.941383475
DEA4,OCRO,10310.8055780836
DEA4,MAIF,105.615784750008
DEA4,ROOF,2227.11388213254
DEA4,OFAR,188.123027694412
DEA4,GRAE,6.42534532552385
DEA4,GRAI,7.89616417424882
DEA4,PULS,65.0063880086304
DEA4,POTA,846.420390605426
DEA4,SUGB,300.897227911977
DEA4,TEXT,50771.9103545963
DEA4,TOMA,47385002.2686965
DEA4,OVEG,10272.5997898316
DEA4,APPL,64076.9891626117
DEA4,OFRU,142122.925033449
DEA4,FALL,1302.63767208165
DEA4,VSET,930.801555207958
DEA4,DCOL,277.125078991161
DEA4,DCOH,425.43247258236
DEA4,BULL,68.7180496618223
DEA4,BULH,104.058916077875
DEA4,HEIL,209.299726431676
DEA4,HEIH,320.575593599006
DEA4,SCOW,56.7799642071752
DEA4,HEIR,70.9101903012079
DEA4,CAMF,19.3501737550435
DEA4,CAFF,116.220994853582
DEA4,CAMR,23.3858703405874
DEA4,CAFR,15.994100515116
DEA4,PIGF,0.0395870828490103
DEA4,SOWS,7.75909264643794
DEA4,SHGM,5.4535697818342
DEA4,SHGF,8.25726485046187
DEA4,HENS,21387.2317102137
DEA4,POUF,222.683319279669
DEA4,OANI,17808768.5196172
DEA5,SWHE,22.1116552741778
DEA5,DWHE,73088.0204134374
DEA5,RYEM,197.005694554531
DEA5,BARL,15.3295248022209
DEA5,OATS,238.993729877126
DEA5,CORN,296.190169283502
DEA5,OCER,231.2157861999
DEA5,RAPE,54.5590675200684
DEA5,SUNF,73921.2412916825
DEA5,SOYA,31286.4561193567
DEA5,OOIL,8561.01935103419
DEA5,OIND,338087.791743981
DEA5,NURS,49409.4611946084
DEA5,FLOW,698360.379621871
DEA5,OCRO,33585.0809368362
DEA5,MAIF,117.51510258199
DEA5,ROOF,7782.82743357133
DEA5,OFAR,265.163203115148
DEA5,GRAE,5.19845408070992
DEA5,GRAI,6.24957848365946
DEA5,PULS,493.625822419468
DEA5,POTA,1808.57385555435
DEA5,SUGB,1174.57274796062
DEA5,TEXT,163899.517738312
DEA5,TOMA,152989528.553524
DEA5,OVEG,33112.6374815653
DEA5,APPL,190969.108305138
DEA5,OFRU,430674.035159228
DEA5,FALL,1301.55804731252
DEA5,VSET,894.173224605652
DEA5,DCOL,213.920837801085
DEA5,DCOH,329.438249738686
DEA5,BULL,55.3223141129295
DEA5,BULH,84.1116348960763
DEA5,HEIL,144.813694377836
DEA5,HEIH,221.924392522482
DEA5,SCOW,29.2415173786989
DEA5,HEIR,55.3955121417711
DEA5,CAMF,25.7015466211681
DEA5,CAFF,154.615958491489
DEA5,CAMR,30.8625550575992
DEA5,CAFR,21.1162280230844
DEA5,PIGF,0.0855201079251242
DEA5,SOWS,12.3437399339317
DEA5,SHGM,4.99319404221072
DEA5,SHGF,7.55350621920097
DEA5,HENS,46454.3355217316
DEA5,POUF,502.31255777056
DEA5,OANI,36063045.0271011
DEB1,SWHE,17.0302605958433
DEB1,DWHE,3185.32229342366
DEB1,RYEM,110.087824213174
DEB1,BARL,14.3196539348559
DEB1,OATS,167.855708765046
DEB1,CORN,3115.25758697703
DEB1,OCER,114.408108584344
DEB1,RAPE,38.6348844702483
DEB1,SUNF,7837.62812084005
DEB1,OOIL,5147.53098477109
DEB1,OIND,143523.772971952
DEB1,NURS,84121.8461307238
DEB1,FLOW,3506176.72006642
DEB1,OCRO,11326.8458531301
DEB1,MAIF,261.265091426164
DEB1,ROOF,21924.2610602579
DEB1,OFAR,352.167041790785
DEB1,GRAE,4.52502833345018
DEB1,GRAI,5.17581869684901
DEB1,PULS,130.556510039244
DEB1,POTA,8026.17391248757
DEB1,SUGB,1233.8305080548
DEB1,TEXT,277028.543638334
DEB1,TOMA,260656651.120807
DEB1,OVEG,56329.9555806083
DEB1,APPL,317868.530243864
DEB1,OFRU,720011.104773856
DEB1,TWIN,9718.15494790066
DEB1,FALL,1378.60913055729
DEB1,VSET,931.399497481297
DEB1,DCOL,392.748279481854
DEB1,DCOH,599.632028794302
DEB1,BULL,243.9641881838
DEB1,BULH,378.748699383631
DEB1,HEIL,206.904255414648
DEB1,HEIH,323.7488477831
DEB1,SCOW,31.5620547712385
DEB1,HEIR,100.105924545606
DEB1,CAMF,61.4835997038704
DEB1,CAFF,370.407537743378
DEB1,CAMR,28.8882128564551
DEB1,CAFR,19.7591388273494
DEB1,PIGF,1.27850602169737
DEB1,SHGM,8.16498827087831
DEB1,SHGF,12.3341344205708
DEB1,HENS,159851.945112421
DEB1,POUF,1631.96668068046
DEB1,OANI,274022114.471878
DEB2,SWHE,53.676619543787
DEB2,DWHE,14281.2780601612
DEB2,RYEM,808.25756531845
DEB2,BARL,36.6919865043535
DEB2,OATS,209.234293475543
DEB2,CORN,5364.78382445966
DEB2,OCER,157.319683271111
DEB2,RAPE,115.786283366794
DEB2,SUNF,3938.2544892965
DEB2,OOIL,20357.2257721865
DEB2,OIND,177456.174722546
DEB2,NURS,105027.054586111
DEB2,FLOW,4363005.14903651
DEB2,OCRO,14075.5427500171
DEB2,MAIF,85.4101345446376
DEB2,ROOF,29163.2876902627
DEB2,OFAR,42.6623650303301
DEB2,GRAE,4.71996692609063
DEB2,GRAI,5.52427141448862
DEB2,PULS,609.353746499223
DEB2,SUGB,10769.2222508278
DEB2,TEXT,346657.080981867
DEB2,TOMA,324509743.303146
DEB2,OVEG,70188.0507438293
DEB2,APPL,408099.147972839
DEB2,OFRU,918329.244105436
DEB2,TWIN,13251.8167470357
DEB2,FALL,150.697933981972
DEB2,VSET,370.317479390999
DEB2,DCOL,161.194169266674
DEB2,DCOH,245.546255348496
DEB2,BULL,122.253405193293
DEB2,BULH,186.559942974275
DEB2,HEIL,182.732050000355
DEB2,HEIH,280.724127941499
DEB2,SCOW,46.7147244649659
DEB2,HEIR,56.5729987520845
DEB2,CAMF,86.5253865183074
DEB2,CAFF,521.037558175977
DEB2,CAMR,40.754512375692
DEB2,CAFR,27.8694544821091
DEB2,PIGF,0.675310217240576
DEB2,SOWS,140.117331563737
DEB2,SHGM,8.04929333022802
DEB2,SHGF,12.1684082112278
DEB2,HENS,310148.173278465
DEB2,POUF,3433.11530927355
DEB2,OANI,172311542.290046
DEB3,SWHE,9.18741578582051
DEB3,DWHE,248.9824560959
DEB3,RYEM,57.5762385224561
DEB3,BARL,14.5373816598696
DEB3,OATS,90.1979644412233
DEB3,CORN,329.792347658112
DEB3,OCER,323.893784655201
DEB3,RAPE,52.7432308064293
DEB3,SUNF,2068.11254516808
DEB3,OOIL,9988.4124989646
DEB3,OIND,52557.8568673355
DEB3,NURS,30846.9274991109
DEB3,FLOW,1283033.55030562
DEB3,OCRO,4155.88494720205
DEB3,MAIF,219.709967019314
DEB3,ROOF,7938.42584521025
DEB3,OFAR,234.786360690296
DEB3,GRAE,12.2718023697325
DEB3,GRAI,14.0815065730425
DEB3,PULS,123.109622969666
DEB3,POTA,508.938567806691
DEB3,SUGB,123.021197132751
DEB3,TEXT,101179.929221819
DEB3,TOBA,70370.7517912959
DEB3,TOMA,95342407.2591002
DEB3,OVEG,20649.4858929763
DEB3,APPL,118843.924352055
DEB3,OFRU,267614.132243049
DEB3,TWIN,3798.78479297995
DEB3,FALL,1512.6132530067
DEB3,VSET,901.976071550657
DEB3,DCOL,1201.77602236392
DEB3,DCOH,1833.84361846493
DEB3,BULL,412.948725368892
DEB3,BULH,633.143481003564
DEB3,HEIL,616.520119715906
DEB3,HEIH,950.875434991559
DEB3,SCOW,79.1843563497955
DEB3,HEIR,277.414696924789
DEB3,CAMF,61.3489149941906
DEB3,CAFF,369.628570783837
DEB3,CAMR,28.9076658465605
DEB3,CAFR,19.7779126474622
DEB3,PIGF,1.90934043121583
DEB3,SOWS,90.7465270177211
DEB3,SHGM,7.31190096067211
DEB3,SHGF,11.0367259019623
DEB3,HENS,73974.5276339657
DEB3,POUF,812.83778498034
DEB3,OANI,438661206.000694
EE00,SWHE,0.974056816401702
EE00,RYEM,11.5103813512403
EE00,BARL,0.816868979943765
EE00,OATS,4.18341346818918
EE00,OCER,23.0964476440974
EE00,RAPE,17.6482377741144
EE00,OOIL,44.504600915742
EE00,NURS,260.157617340831
EE00,FLOW,491415.023431321
EE00,OCRO,114199.292209958
EE00,MAIF,41.8324821143829
EE00,ROOF,1467.10425173136
EE00,OFAR,1.05059956312416
EE00,GRAE,0.430881615054499
EE00,GRAI,0.566474856432717
EE00,PULS,45.7944710452249
EE00,POTA,498.474310224278
EE00,TEXT,100380.066399673
EE00,TOMA,13122462.5750194
EE00,OVEG,11910.3908046204
EE00,APPL,4945.92972185024
EE00,OFRU,13115.5792470993
EE00,FALL,2.98262129213502
EE00,DCOL,143.460984147027
EE00,DCOH,222.147690943672
EE00,BULL,75.1467461520748
EE00,BULH,117.494921644899
EE00,HEIL,266.93596604161
EE00,HEIH,409.641713565935
EE00,SCOW,18.7508876135394
EE00,HEIR,35.6334918571403
EE00,CAMF,17.0973329343034
EE00,CAFF,789.08100104126
EE00,CAMR,23.8590692731982
EE00,CAFR,14.1260289865128
EE00,PIGF,0.194041079567309
EE00,SOWS,23.485298722751
EE00,SHGM,2.08259072596782
EE00,SHGF,10.6141767880712
EE00,HENS,18344.2909974456
EE00,POUF,208.595029534014
EE00,OANI,11314.907262404
EL30,SWHE,15358.6571133554
EL30,DWHE,102.446948652765
EL30,RYEM,108726.602416292
EL30,BARL,275.384293522592
EL30,OATS,1487.24785090787
EL30,CORN,20982.8735795698
EL30,OCER,11615.4778015599
EL30,RAPE,113718.701705769
EL30,SUNF,18732.4280794708
EL30,OOIL,435.507066976161
EL30,OIND,1470319.11008691
EL30,NURS,938200.427935282
EL30,FLOW,3376283.78881021
EL30,OCRO,555374.410449785
EL30,MAIF,507.151697528719
EL30,OFAR,335.397461867054
EL30,GRAE,8.09741811248783
EL30,GRAI,9.18698761414188
EL30,PARI,124248.922124279
EL30,OLIV,202.418507608731
EL30,PULS,372.182081086916
EL30,POTA,92793.2486161062
EL30,SUGB,2445.35015558404
EL30,TEXT,2176.7829619993
EL30,TOBA,645386.930175954
EL30,TOMA,824024.232615794
EL30,OVEG,114549.206448917
EL30,APPL,1911763.83517432
EL30,OFRU,94529.0348572365
EL30,CITR,103269.214245288
EL30,TAGR,716094.081459197
EL30,TABO,179688.583151541
EL30,TWIN,970.838983510085
EL30,FALL,1.62802093656687
EL30,VSET,2374.86502151246
EL30,DCOL,15172.6961651405
EL30,DCOH,23740.6922297367
EL30,BULL,10976.5525530376
EL30,BULH,16952.4557553842
EL30,HEIL,15175.1922629781
EL30,HEIH,23488.8232094444
EL30,SCOW,3343.84146238709
EL30,HEIR,7688.47968697055
EL30,CAMF,19726.9462780142
EL30,CAFF,12201.7589580745
EL30,CAMR,510.98318659964
EL30,CAFR,545.577659885367
EL30,PIGF,34.6690790909404
EL30,SOWS,439.482699175286
EL30,SHGM,2.58690134620872
EL30,SHGF,1.05075691308184
EL30,HENS,58763.3936713828
EL30,POUF,239.690329741392
EL30,OANI,50113588.8694531
EL51,SWHE,27.7959282850155
EL51,DWHE,15.1116910250492
EL51,RYEM,477.435096803982
EL51,BARL,45.7794610961319
EL51,OATS,375.138297662633
EL51,CORN,46.4994005561716
EL51,OCER,1199.74925063632
EL51,RAPE,3426.62600197321
EL51,SUNF,11.5306120752109
EL51,SOYA,4528.06552795242
EL51,OOIL,3.15702328214017
EL51,OIND,1498521.18102163
EL51,NURS,125030.00133323
EL51,FLOW,5034309.76474801
EL51,OCRO,303988.265275858
EL51,MAIF,23.2975098741126
EL51,ROOF,2303270.50725841
EL51,OFAR,11.1330512728459
EL51,GRAE,1.43010896622779
EL51,GRAI,2.01694396077406
EL51,PARI,6925.70963165784
EL51,OLIV,1027.01231216899
EL51,PULS,124.308961257137
EL51,POTA,3701.88611111989
EL51,TEXT,54.8206855169318
EL51,TOBA,7885.15419175425
EL51,TOMA,109497.499261396
EL51,OVEG,15298.6946853425
EL51,APPL,253493.491272942
EL51,OFRU,12659.0894432604
EL51,CITR,2220082.19760321
EL51,TAGR,14942.7183931219
EL51,TABO,10343.2215978984
EL51,TWIN,7226.55315367546
EL51,FALL,405.9224781247
EL51,VSET,1.76200161660427
EL51,DCOL,610.801475393388
EL51,DCOH,956.004002555193
EL51,BULL,201.443213675937
EL51,BULH,311.464329518243
EL51,HEIL,2825.79996172118
EL51,HEIH,4297.88038423058
EL51,SCOW,16.4676206957966
EL51,HEIR,185.514678033715
EL51,CAMF,604.574721263548
EL51,CAFF,339.628774324805
EL51,CAMR,105.077937504298
EL51,CAFR,112.561422610818
EL51,PIGF,0.937193799737067
EL51,SOWS,56.0895551594278
EL51,SHGM,0.240357958582562
EL51,SHGF,0.0959170565763751
EL51,HENS,100291.171534998
EL51,POUF,432.05380795838
EL51,OANI,1413765.0687281
EL52,SWHE,6.49288034465783
EL52,DWHE,7.51335592914124
EL52,RYEM,93.1691337992136
EL52,BARL,11.4925541684139
EL52,OATS,20.8124071290151
EL52,CORN,29.9142602912524
EL52,OCER,524.283315386767
EL52,RAPE,780.077058235291
EL52,SUNF,54.6342114368148
EL52,SOYA,60293.6149879581
EL52,OOIL,6.23662426288587
EL52,OIND,129831.99050485
EL52,NURS,47668.612621976
EL52,FLOW,746284.095781923
EL52,OCRO,231662.115212204
EL52,MAIF,73.5414739646185
EL52,ROOF,808903.516468419
EL52,OFAR,5.63761911548013
EL52,GRAE,0.977720656414811
EL52,GRAI,1.1338445792627
EL52,PARI,288.396065471882
EL52,OLIV,290.89765021036
EL52,PULS,96.464564531462
EL52,POTA,4623.65533669744
EL52,TEXT,28.3824606322271
EL52,TOBA,9507.2578164418
EL52,TOMA,41625.0121753456
EL52,OVEG,5838.60098346305
EL52,APPL,96264.9174494367
EL52,OFRU,4903.95094935686
EL52,CITR,3616225.80493566
EL52,TAGR,20748.4553725447
EL52,TABO,1464.1984394372
EL52,TWIN,1181.85722298792
EL52,FALL,86.621015533972
EL52,VSET,34.5556738883063
EL52,DCOL,222.961609848706
EL52,DCOH,349.152670089018
EL52,BULL,86.3396703564846
EL52,BULH,133.773834064614
EL52,HEIL,904.994238871181
EL52,HEIH,1406.30320404879
EL52,SCOW,25.4571198160334
EL52,HEIR,131.413557253863
EL52,CAMF,411.024216704592
EL52,CAFF,225.154019524522
EL52,CAMR,67.1856715466255
EL52,CAFR,72.1760767028099
EL52,PIGF,0.614426783548193
EL52,SOWS,27.8779955029949
EL52,SHGM,0.187030713211234
EL52,SHGF,0.0743932723528839
EL52,HENS,17427.9557760664
EL52,POUF,73.1302716628395
EL52,OANI,897922.568992767
EL53,SWHE,24.1600846660044
EL53,DWHE,11.9875022731531
EL53,RYEM,55.5354551367429
EL53,BARL,46.5683401671164
EL53,OATS,201.136516361889
EL53,CORN,55.840111990646
EL53,OCER,659.253843382895
EL53,RAPE,12986.2430298975
EL53,SUNF,116.427181350493
EL53,SOYA,4159338.72049194
EL53,OOIL,188.348709093751
EL53,OIND,76968.0567967264
EL53,NURS,50208.1681543287
EL53,FLOW,6935814.13475245
EL53,OCRO,320784.400016716
EL53,MAIF,36.6849269997933
EL53,ROOF,986032.914266517
EL53,OFAR,28.1640758057095
EL53,GRAE,1.75851804254454
EL53,GRAI,2.19393251886459
EL53,PARI,171996.5293201
EL53,OLIV,32928.4519538097
EL53,PULS,74.9079656347389
EL53,POTA,3861.84117962134
EL53,TEXT,28590.6592726173
EL53,TOBA,58385.6047371094
EL53,TOMA,43980.5622512667
EL53,OVEG,6161.64721782516
EL53,APPL,101982.635171653
EL53,OFRU,5235.58043067101
EL53,CITR,3644204.15218169
EL53,TAGR,195737.515170845
EL53,TABO,141318.749096447
EL53,TWIN,2586.06172671771
EL53,FALL,372.595169498412
EL53,VSET,43.2347519489204
EL53,DCOL,3280.50850255465
EL53,DCOH,5136.32774982922
EL53,BULL,432.686458878981
EL53,BULH,668.733144778496
EL53,HEIL,9113.73184879359
EL53,HEIH,14112.183701992
EL53,SCOW,53.471777305917
EL53,HEIR,617.144877914056
EL53,CAMF,1650.68962435755
EL53,CAFF,898.579724807905
EL53,CAMR,172.021062707364
EL53,CAFR,184.049375985075
EL53,PIGF,3.80530775012436
EL53,SOWS,161.004352252228
EL53,SHGM,0.40646892846227
EL53,SHGF,0.162992453505241
EL53,HENS,237719.864169691
EL53,POUF,1168.04877128447
EL53,OANI,4767613.07078901
EL61,SWHE,26.0615610981174
EL61,DWHE,4.6660867524982
EL61,RYEM,1556.99521069478
EL61,BARL,11.9085118937599
EL61,OATS,31.1908967162801
EL61,CORN,83.1236934176489
EL61,OCER,356.161279390121
EL61,RAPE,10264.0201178599
EL61,SUNF,698.644206072272
EL61,SOYA,2337142.66886924
EL61,OOIL,21934.6807626936
EL61,OIND,142017.300580929
EL61,NURS,25494.8291988964
EL61,FLOW,1779908.80877047
EL61,OCRO,33014.1919846143
EL61,MAIF,19.1206067945246
EL61,ROOF,475655.830561139
EL61,OFAR,12.6093344365083
EL61,GRAE,1.2917847443217
EL61,GRAI,1.49162980306722
EL61,PARI,35633.2613225968
EL61,OLIV,282.98860007179
EL61,PULS,162.649915879257
EL61,POTA,9372.03563451133
EL61,TEXT,18.6135699729067
EL61,TOBA,32529.6886449523
EL61,TOMA,22405.7790421734
EL61,OVEG,3138.75943337036
EL61,APPL,52152.6567222448
EL61,OFRU,2731.77553755848
EL61,CITR,859839.196892651
EL61,TAGR,38643.2495777429
EL61,TABO,3743.2437210723
EL61,TWIN,1871.17252472183
EL61,FALL,37.4827839393724
EL61,VSET,874.876696525908
EL61,DCOL,703.06797989451
EL61,DCOH,1100.37864057908
EL61,BULL,204.94017590094
EL61,BULH,316.563816651786
EL61,HEIL,2348.79866350435
EL61,HEIH,3567.74743432765
EL61,SCOW,10.3407801130439
EL61,HEIR,228.23545631349
EL61,CAMF,605.646030679851
EL61,CAFF,339.508864060979
EL61,CAMR,79.072587417325
EL61,CAFR,85.0129627934079
EL61,PIGF,0.391325598327074
EL61,SOWS,22.5149355444088
EL61,SHGM,0.145659151099938
EL61,SHGF,0.0577047021522825
EL61,HENS,77900.1478220974
EL61,POUF,292.543556244204
EL61,OANI,707583.332176804
EL54,SWHE,4798.28682032735
EL54,DWHE,14485.2081249798
EL54,RYEM,1560.21139904387
EL54,BARL,3692.21367063675
EL54,OATS,245.613101694716
EL54,CORN,171.822999419674
EL54,OCER,3748.17987211175
EL54,SUNF,16653.2232078947
EL54,SOYA,199258.98860157
EL54,OIND,1507536.72410164
EL54,NURS,302573.149361624
EL54,FLOW,11991989.7964668
EL54,OCRO,1648452.48170612
EL54,MAIF,64.3991975750813
EL54,ROOF,4823392.52214445
EL54,OFAR,34.287316776629
EL54,GRAE,0.874906933344799
EL54,GRAI,1.22914666654975
EL54,PARI,176996.118422085
EL54,OLIV,471.731015241964
EL54,PULS,4149.78137845788
EL54,POTA,14971.9149250783
EL54,TEXT,20398.2707869331
EL54,TOMA,265278.643349795
EL54,OVEG,37347.6229540273
EL54,APPL,613333.863857447
EL54,OFRU,31015.1191791574
EL54,CITR,8567.97184930245
EL54,TAGR,591265.254359932
EL54,TABO,8978.50265267532
EL54,TWIN,8099.57928597602
EL54,FALL,26.7777618214643
EL54,VSET,296.257986685239
EL54,DCOL,2421.82976786707
EL54,DCOH,3786.00010379739
EL54,BULL,384.550843355287
EL54,BULH,594.259267766896
EL54,HEIL,2892.82847143505
EL54,HEIH,4476.73164408654
EL54,SCOW,13.3550093256881
EL54,HEIR,412.409124922643
EL54,CAMF,1329.54491374978
EL54,CAFF,725.347980923969
EL54,CAMR,193.433012455257
EL54,CAFR,207.828331738736
EL54,PIGF,0.50732968857414
EL54,SOWS,25.7643330460232
EL54,SHGM,0.242772547098869
EL54,SHGF,0.0964162446768334
EL54,HENS,13438.3399384246
EL54,POUF,56.2082988686871
EL54,OANI,994941.924299278
EL62,SWHE,5769.63336123481
EL62,DWHE,5558.72876710867
EL62,RYEM,45372.5061296742
EL62,BARL,5896.79444179223
EL62,OATS,782.797303769947
EL62,CORN,19899.673307425
EL62,OCER,1911.55918909883
EL62,OIND,88647518.2531792
EL62,NURS,89589.0634147201
EL62,FLOW,6773338.48351058
EL62,OCRO,533285.310124594
EL62,MAIF,4331.34933231937
EL62,ROOF,4106689.09347657
EL62,OFAR,352.4175677786
EL62,OLIV,149.024142681509
EL62,PULS,2950.98955093503
EL62,POTA,2512.51246916939
EL62,TOMA,78643.2497525959
EL62,OVEG,11125.8080534263
EL62,APPL,181482.888443556
EL62,OFRU,9136.54248499253
EL62,CITR,50421.0082901699
EL62,TAGR,101951.483237035
EL62,TABO,436244.473380695
EL62,TWIN,2429.83716710946
EL62,FALL,6640.79720736348
EL62,VSET,5056.30371200078
EL62,DCOL,33109.1892289939
EL62,DCOH,51848.0605403988
EL62,BULL,2800.72782233333
EL62,BULH,4267.75008122188
EL62,HEIL,15939.353050697
EL62,HEIH,24410.5580269765
EL62,SCOW,188.713570404072
EL62,HEIR,3634.78715698616
EL62,CAMF,11396.6091072831
EL62,CAFF,5521.1703262703
EL62,CAMR,604.760292319132
EL62,CAFR,648.958347006357
EL62,PIGF,3.15787333546704
EL62,SOWS,202.527161288924
EL62,SHGM,0.922831039493945
EL62,SHGF,0.371553401751246
EL62,HENS,259861.988658184
EL62,POUF,1294.97335763009
EL62,OANI,6431187.00633827
EL63,SWHE,269.864215504475
EL63,DWHE,361.670185297953
EL63,RYEM,67263.8461764277
EL63,BARL,54.757177926556
EL63,OATS,32.5169683205338
EL63,CORN,86.9454920487464
EL63,OCER,3903.95805476131
EL63,SUNF,709932.079499973
EL63,SOYA,165699.003646896
EL63,OOIL,20236.0710660215
EL63,OIND,1315440.93185883
EL63,NURS,201200.253465248
EL63,FLOW,7600933.53537399
EL63,OCRO,314790.489321025
EL63,MAIF,68.6456173137163
EL63,ROOF,6281782.95860613
EL63,OFAR,3.13444082089401
EL63,PARI,8494.96415783043
EL63,OLIV,76.2344856049558
EL63,PULS,82.0237139151012
EL63,POTA,1428.01232891254
EL63,TEXT,1416.28770778608
EL63,TOMA,177908.23660009
EL63,OVEG,24795.6471323652
EL63,APPL,413715.417148424
EL63,OFRU,20306.4653667113
EL63,CITR,4008.6081109425
EL63,TAGR,17834.4049639026
EL63,TABO,1293.95696648395
EL63,TWIN,951.535430168107
EL63,FALL,1.72982698271844
EL63,VSET,303.843174561595
EL63,DCOL,2089.55126250644
EL63,DCOH,3286.82204753513
EL63,BULL,214.811675984421
EL63,BULH,327.419471447799
EL63,HEIL,1442.9480002485
EL63,HEIH,2206.11205885158
EL63,SCOW,19.3583026537426
EL63,HEIR,355.700439462045
EL63,CAMF,929.474653881002
EL63,CAFF,510.86487139232
EL63,CAMR,294.60078689316
EL63,CAFR,316.684137647163
EL63,PIGF,0.892752186045744
EL63,SOWS,30.7327550572394
EL63,SHGM,0.130695374743386
EL63,SHGF,0.0514503773951297
