model_region,activity,nutrient,value
DEA4,OAR1,P2O5,126.505253237445
DEA4,OAR1,K2O,201.039522686319
DEA4,AGGT,N,71.497372795845
DEA4,AGGT,P2O5,32.0153425829734
DEA4,AGGT,K2O,56.3436559738404
DEA4,UVAP,N,869.354736104557
DEA4,UVAP,P2O5,1220.59864673398
DEA4,UVAP,K2O,519.604526252745
DEA4,UVAB,N,869.354736104557
DEA4,UVAB,P2O5,1220.59864673398
DEA4,UVAB,K2O,519.604526252745
DEA4,UVAG,N,866.609279265405
DEA4,UVAG,P2O5,1215.14659068187
DEA4,UVAG,K2O,520.548813416374
DEA4,EAAP,N,24.7363924905329
DEA4,EAAP,P2O5,6.21813232807383
DEA4,EAAP,K2O,6.50903538275259
DEA4,EAAB,N,24.7363924905329
DEA4,EAAB,P2O5,6.21813232807383
DEA4,EAAB,K2O,6.50903538275259
DEA4,EAAG,N,52.878155647921
DEA4,EAAG,P2O5,34.5295388949489
DEA4,EAAG,K2O,28.1771289970503
DEA4,UAAR,N,189.771019573365
DEA4,UAAR,P2O5,84.9763280296997
DEA4,UAAR,K2O,149.549453672625
DEA4,CORF,N,0.95785643629812
DEA4,CORF,P2O5,0.996188432207248
DEA4,CORF,K2O,1.07827068298337
DEA5,SWHE,N,229.861815385238
DEA5,SWHE,P2O5,99.6067866669366
DEA5,SWHE,K2O,195.382543077453
DEA5,DWHE,N,149.205408058821
DEA5,DWHE,P2O5,57.471712733768
DEA5,DWHE,K2O,118.259101202177
DEA5,RYEM,N,151.360935506339
DEA5,RYEM,P2O5,76.5026929578567
DEA5,RYEM,K2O,158.725213426581
DEA5,BARL,N,155.293389961684
DEA5,BARL,P2O5,78.1350389744324
DEA5,BARL,K2O,153.264884142156
DEA5,OATS,N,107.179647993826
DEA5,OATS,P2O5,50.8237525107107
DEA5,OATS,K2O,116.0400721041
DEA5,CORN,N,353.594653221352
DEA5,CORN,P2O5,169.691495247199
DEA5,CORN,K2O,106.0571845295
DEA5,OCER,N,192.040090236414
DEA5,OCER,P2O5,62.5899776280729
DEA5,OCER,K2O,129.859579751703
DEA5,RAPE,N,175.910243340482
DEA5,RAPE,P2O5,95.9510418220809
DEA5,RAPE,K2O,53.3061343456005
DEA5,SUNF,N,113.003100741646
DEA5,SUNF,P2O5,64.5732004237977
DEA5,SUNF,K2O,96.8598006356966
DEA5,SOYA,N,196.664322150893
DEA5,SOYA,P2O5,54.2522268002463
DEA5,SOYA,K2O,81.3783402003694
DEA5,OOIL,N,252.179260114502
DEA5,OOIL,P2O5,134.495605394401
DEA5,OOIL,K2O,134.495605394401
DEA5,OIND,N,400.0
DEA5,OIND,P2O5,320.0
DEA5,OIND,K2O,280.0
DEA5,NURS,N,400.0
DEA5,NURS,P2O5,160.021010624804
DEA5,NURS,K2O,145.473646022549
DEA5,FLOW,N,400.0
DEA5,FLOW,P2O5,320.0
DEA5,FLOW,K2O,280.0
DEA5,OCRO,N,273.993759651847
DEA5,OCRO,P2O5,97.2235921345262
DEA5,OCRO,K2O,88.3850837586602
DEA5,MAIF,N,224.726528875399
DEA5,MAIF,P2O5,134.970888213453
DEA5,MAIF,K2O,296.935954069597
DEA5,ROOF,N,165.077668197341
DEA5,ROOF,P2O5,82.5388340986706
DEA5,ROOF,K2O,280.0
DEA5,OFAR,N,284.931944352672
DEA5,OFAR,P2O5,77.2867838488569
DEA5,OFAR,K2O,165.614536818979
DEA5,GRAE,N,132.56335252172
DEA5,GRAE,P2O5,48.7391560159585
DEA5,GRAE,K2O,113.72469737057
DEA5,GRAI,N,309.314489217348
DEA5,GRAI,P2O5,113.72469737057
DEA5,GRAI,K2O,265.357627197996
DEA5,PULS,N,129.054248633588
DEA5,PULS,P2O5,37.7719752098307
DEA5,PULS,K2O,44.0673044114691
DEA5,POTA,N,242.772914171226
DEA5,POTA,P2O5,97.1091656684904
DEA5,POTA,K2O,280.0
DEA5,SUGB,N,400.0
DEA5,SUGB,P2O5,251.589732474142
DEA5,SUGB,K2O,280.0
DEA5,TEXT,N,33.6084231028904
DEA5,TEXT,P2O5,89.6224616077077
DEA5,TEXT,K2O,168.042115514452
DEA5,TOMA,N,400.0
DEA5,TOMA,P2O5,231.440547371212
DEA5,TOMA,K2O,198.377612032467
DEA5,OVEG,N,132.82886493446
DEA5,OVEG,P2O5,46.490102727061
DEA5,OVEG,K2O,39.848659480338
DEA5,APPL,N,46.1359334227986
DEA5,APPL,P2O5,15.0
DEA5,APPL,K2O,67.1068122513435
DEA5,OFRU,N,33.3282443207034
DEA5,OFRU,P2O5,15.0
DEA5,OFRU,K2O,28.3290076725979
DEA5,GRAS,N,220.938920869536
DEA5,GRAS,P2O5,81.2319266932649
DEA5,GRAS,K2O,189.541162284285
DEA5,GROF,N,49.8987492579165
DEA5,GROF,P2O5,23.6671503004231
DEA5,GROF,K2O,48.2389550073238
DEA5,INTF,N,29.2416331542903
DEA5,INTF,P2O5,18.5899324813548
DEA5,INTF,K2O,38.4107839623004
DEA5,NETF,N,20.6571161036263
DEA5,NETF,P2O5,5.07721781906833
DEA5,NETF,K2O,9.82817104502339
DEA5,NH3HOU,N,12.3404970285634
DEA5,NH3STO,N,4.57430456766461
DEA5,NH3GRA,N,0.908939816319796
DEA5,NH3MIN,N,3.05914811547733
DEA5,NH3APP,N,8.38345773550339
DEA5,EXPPRD,N,212.709821960109
DEA5,EXPPRD,P2O5,89.8214243145871
DEA5,EXPPRD,K2O,177.26468361671
DEA5,ATMOSD,N,9.42990480815423
DEA5,CRESID,N,88.6272538550697
DEA5,CRESID,P2O5,36.4845083087287
DEA5,CRESID,K2O,97.1077554254068
DEA5,BIOFIX,N,11.6896499462226
DEA5,MINFER,N,84.2050881049028
DEA5,MINFER,P2O5,20.6963823816327
DEA5,MINFER,K2O,40.0628047305679
DEA5,GASMIN,N,4.21057809895993
DEA5,RUNMIN,N,4.01313577995454
DEA5,GASRES,N,1.04667330098258
DEA5,SURSOI,N,66.5620108757139
DEA5,SURSOI,P2O5,33.5629848954178
DEA5,SURSOI,K2O,89.7173444813225
DEA5,SURTOT,N,114.085636529466
DEA5,SURTOT,P2O5,36.3131968138673
DEA5,SURTOT,K2O,94.9285882936857
DEA5,LEACHI,N,14.7267101181797
DEA5,DENITR,N,51.8353007575342
DEA5,EXCRET,N,110.08852051678
DEA5,EXCRET,P2O5,57.6622291315325
DEA5,EXCRET,K2O,106.859062151971
DEA5,MTRADE,N,-22.7550412584463
DEA5,MTRADE,P2O5,-11.2915013065605
DEA5,MTRADE,K2O,-28.1636496024505
DEA5,GASANI,N,33.1041560135166
DEA5,NH3TOT,N,29.2663472635286
DEA5,GASTOT,N,37.3147341124766
DEA5,RUNTOT,N,9.16221824029346
DEA5,RUNTOT,P2O5,2.75021191844949
DEA5,RUNTOT,K2O,5.21124381236319
DEA5,RUNANI,N,5.14908246033892
DEA5,RUNANI,P2O5,2.75021191844949
DEA5,RUNANI,K2O,5.21124381236319
DEA5,IMPORT,N,326.795458489576
DEA5,IMPORT,P2O5,126.134621128454
DEA5,IMPORT,K2O,272.193271910396
DEA5,EROSOI,P2O5,0.52186886913897
DEA5,ARAB,N,205.748874268359
DEA5,ARAB,P2O5,97.0872312150181
DEA5,ARAB,K2O,166.880080541156
DEA5,CERE,N,209.673752359949
DEA5,CERE,P2O5,93.881255331193
DEA5,CERE,K2O,171.183537726404
DEA5,PERM,N,174.281888454881
DEA5,PERM,P2O5,80.3282149417265
DEA5,PERM,K2O,79.8930813683933
DEA5,FODD,N,224.473898529825
DEA5,FODD,P2O5,87.9244820116265
DEA5,FODD,K2O,202.242330766884
DEA5,OILS,N,176.740071925578
DEA5,OILS,P2O5,96.2947378595249
DEA5,OILS,K2O,54.2541002341723
DEA5,OAR1,N,265.099284117763
DEA5,OAR1,P2O5,132.433622785904
DEA5,OAR1,K2O,209.910088283258
DEA5,AGGT,N,84.5504009203279
DEA5,AGGT,P2O5,35.7032757916437
DEA5,AGGT,K2O,70.4612505933962
DEA5,UVAP,N,869.354736104557
DEA5,UVAP,P2O5,1220.59864673398
DEA5,UVAP,K2O,519.604526252745
DEA5,UVAB,N,869.354736104557
DEA5,UVAB,P2O5,1220.59864673398
DEA5,UVAB,K2O,519.604526252745
DEA5,UVAG,N,866.609279265405
DEA5,UVAG,P2O5,1215.14659068187
DEA5,UVAG,K2O,520.548813416374
DEA5,EAAP,N,17.9583617189492
DEA5,EAAP,P2O5,6.19724519912845
DEA5,EAAP,K2O,5.10676215978032
DEA5,EAAB,N,17.9583617189492
DEA5,EAAB,P2O5,6.19724519912845
DEA5,EAAB,K2O,5.10676215978032
DEA5,EAAG,N,43.2427191306482
DEA5,EAAG,P2O5,28.7590569987146
DEA5,EAAG,K2O,25.1107307895083
DEA5,UAAR,N,212.70982196011
DEA5,UAAR,P2O5,89.8214243145871
DEA5,UAAR,K2O,177.264683616711
DEA5,CORF,N,0.956248484651619
DEA5,CORF,P2O5,1.07407516653708
DEA5,CORF,K2O,1.10928800128589
DEB1,SWHE,N,172.712418771239
DEB1,SWHE,P2O5,74.8420481342035
DEB1,SWHE,K2O,146.805555955553
DEB1,DWHE,N,149.492815375169
DEB1,DWHE,P2O5,57.5824177741392
DEB1,DWHE,K2O,118.486898112171
DEB1,RYEM,N,126.639957787679
DEB1,RYEM,P2O5,64.0079144226816
DEB1,RYEM,K2O,132.801467306872
DEB1,BARL,N,121.071985258559
DEB1,BARL,P2O5,60.9167221426711
DEB1,BARL,K2O,119.490493433701
DEB1,OATS,N,107.322633996927
DEB1,OATS,P2O5,50.8915553573342
DEB1,OATS,K2O,116.194878603471
DEB1,CORN,N,237.826928575972
DEB1,CORN,P2O5,114.134098896687
DEB1,CORN,K2O,71.3338118104297
DEB1,OCER,N,191.656761532273
DEB1,OCER,P2O5,62.4650425950447
DEB1,OCER,K2O,129.600368748597
DEB1,RAPE,N,166.446184410982
DEB1,RAPE,P2O5,90.7888278605354
DEB1,RAPE,K2O,50.4382377002975
DEB1,SUNF,N,93.512816165108
DEB1,SUNF,P2O5,53.4358949514903
DEB1,SUNF,K2O,80.1538424272354
DEB1,OOIL,N,45.3865305385171
DEB1,OOIL,P2O5,24.2061496205425
DEB1,OOIL,K2O,24.2061496205425
DEB1,OIND,N,400.0
DEB1,OIND,P2O5,320.0
DEB1,OIND,K2O,280.0
DEB1,NURS,N,400.0
DEB1,NURS,P2O5,160.016772067719
DEB1,NURS,K2O,145.469792788836
DEB1,FLOW,N,400.0
DEB1,FLOW,P2O5,320.0
DEB1,FLOW,K2O,280.0
DEB1,OCRO,N,274.930434354186
DEB1,OCRO,P2O5,97.5559605772918
DEB1,OCRO,K2O,88.6872368884471
DEB1,MAIF,N,178.078281881735
DEB1,MAIF,P2O5,106.953923052093
DEB1,MAIF,K2O,235.298630714605
DEB1,ROOF,N,129.659121612183
DEB1,ROOF,P2O5,64.8295608060913
DEB1,ROOF,K2O,280.0
DEB1,OFAR,N,225.859053849871
DEB1,OFAR,P2O5,61.2671301916459
DEB1,OFAR,K2O,131.286707553527
DEB1,GRAE,N,102.415041308602
DEB1,GRAE,P2O5,37.6572004165354
DEB1,GRAE,K2O,87.8668009719159
DEB1,GRAI,N,238.968429720071
DEB1,GRAI,P2O5,87.866800971916
DEB1,GRAI,K2O,205.022535601137
DEB1,PULS,N,128.586615028565
DEB1,PULS,P2O5,37.6351068376288
DEB1,PULS,K2O,43.9076246439003
DEB1,POTA,N,137.125852186501
DEB1,POTA,P2O5,54.8503408746003
DEB1,POTA,K2O,235.072889462573
DEB1,SUGB,N,272.711546736853
DEB1,SUGB,P2O5,151.506414853807
DEB1,SUGB,K2O,280.0
DEB1,TEXT,N,33.5772778080033
DEB1,TEXT,P2O5,89.5394074880088
DEB1,TEXT,K2O,167.886389040016
DEB1,TOMA,N,400.0
DEB1,TOMA,P2O5,231.66000218662
DEB1,TOMA,K2O,198.56571615996
DEB1,OVEG,N,132.518411483222
DEB1,OVEG,P2O5,46.3814440191275
DEB1,OVEG,K2O,39.7555234449665
DEB1,APPL,N,46.4539440963027
DEB1,APPL,P2O5,15.0
DEB1,APPL,K2O,67.5693732309857
DEB1,OFRU,N,33.470309527074
DEB1,OFRU,P2O5,15.0
DEB1,OFRU,K2O,28.4497630980129
DEB1,TWIN,N,28.5615630859547
DEB1,TWIN,P2O5,15.0324016241867
DEB1,TWIN,K2O,46.6004450349788
DEB1,GRAS,N,170.691735512502
DEB1,GRAS,P2O5,62.7620006935512
DEB1,GRAS,K2O,146.444668284953
DEB1,GROF,N,39.6190462624775
DEB1,GROF,P2O5,18.978669252277
DEB1,GROF,K2O,36.7790054957694
DEB1,INTF,N,14.2829746369753
DEB1,INTF,P2O5,8.57540341842381
DEB1,INTF,K2O,21.394956141074
DEB1,NETF,N,25.3360716255022
DEB1,NETF,P2O5,10.4032658338532
DEB1,NETF,K2O,15.3840493546954
DEB1,NH3HOU,N,3.22964541070569
DEB1,NH3STO,N,1.64325720466547
DEB1,NH3GRA,N,0.560213747205653
DEB1,NH3MIN,N,3.57970964755558
DEB1,NH3APP,N,3.56925095058856
DEB1,EXPPRD,N,150.919129109313
DEB1,EXPPRD,P2O5,64.0024218720472
DEB1,EXPPRD,K2O,121.942387617378
DEB1,ATMOSD,N,8.94841346506459
DEB1,CRESID,N,61.0385624883535
DEB1,CRESID,P2O5,25.4813827887382
DEB1,CRESID,K2O,70.820785416399
DEB1,BIOFIX,N,8.36970181587179
DEB1,MINFER,N,98.5338907708804
DEB1,MINFER,P2O5,40.4590843633994
DEB1,MINFER,K2O,59.8297266101663
DEB1,GASMIN,N,4.92707331376835
DEB1,RUNMIN,N,3.44949359729394
DEB1,GASRES,N,0.747048967618374
DEB1,SURSOI,N,49.3660964880286
DEB1,SURSOI,P2O5,26.8846377763132
DEB1,SURSOI,K2O,65.2572564216132
DEB1,SURTOT,N,71.4651453377706
DEB1,SURTOT,P2O5,27.7079606692418
DEB1,SURTOT,K2O,67.1533192637565
DEB1,LEACHI,N,5.80562696248228
DEB1,DENITR,N,43.5604695255463
DEB1,EXCRET,N,38.8297716741025
DEB1,EXCRET,P2O5,20.9978887489165
DEB1,EXCRET,K2O,48.2724106787571
DEB1,MTRADE,N,-6.66393423281055
DEB1,MTRADE,P2O5,-4.77202664023492
DEB1,MTRADE,K2O,-10.1727841758122
DEB1,GASANI,N,11.4610685557994
DEB1,NH3TOT,N,12.5820769607209
DEB1,GASTOT,N,16.3881418695677
DEB1,RUNTOT,N,4.96385801255596
DEB1,RUNTOT,P2O5,0.823322892928577
DEB1,RUNTOT,K2O,1.89606284214325
DEB1,RUNANI,N,1.51436441526202
DEB1,RUNANI,P2O5,0.823322892928577
DEB1,RUNANI,K2O,1.89606284214325
DEB1,IMPORT,N,222.384274447083
DEB1,IMPORT,P2O5,91.710382541289
DEB1,IMPORT,K2O,189.095706881135
DEB1,EROSOI,P2O5,0.60633301230301
DEB1,ARAB,N,139.012874848454
DEB1,ARAB,P2O5,64.7493527335024
DEB1,ARAB,K2O,107.188117106609
DEB1,CERE,N,152.177157450982
DEB1,CERE,P2O5,68.6698852759232
DEB1,CERE,K2O,134.906966224782
DEB1,PERM,N,42.6763877098962
DEB1,PERM,P2O5,20.4278883448216
DEB1,PERM,K2O,48.835095980087
DEB1,FODD,N,175.327323434578
DEB1,FODD,P2O5,65.8571966851103
DEB1,FODD,K2O,151.815214647804
DEB1,OILS,N,165.611859365041
DEB1,OILS,P2O5,90.3373112540952
DEB1,OILS,K2O,50.3788408320068
DEB1,OAR1,N,229.890256531538
DEB1,OAR1,P2O5,107.43850157906
DEB1,OAR1,K2O,144.994019080363
DEB1,AGGT,N,105.201180228604
DEB1,AGGT,P2O5,44.6141609628906
DEB1,AGGT,K2O,85.0023663201462
DEB1,UVAP,N,869.354736104557
DEB1,UVAP,P2O5,1220.59864673398
DEB1,UVAP,K2O,519.604526252745
DEB1,UVAB,N,869.354736104557
DEB1,UVAB,P2O5,1220.59864673398
DEB1,UVAB,K2O,519.604526252745
DEB1,UVAG,N,866.609279265405
DEB1,UVAG,P2O5,1215.14659068187
DEB1,UVAG,K2O,520.548813416374
DEB1,EAAP,N,22.0260338619146
DEB1,EAAP,P2O5,12.6982121984151
DEB1,EAAP,K2O,7.99362167679535
DEB1,EAAB,N,22.0260338619146
DEB1,EAAB,P2O5,12.6982121984151
DEB1,EAAB,K2O,7.99362167679535
DEB1,EAAG,N,34.3342331267083
DEB1,EAAG,P2O5,23.0618652375833
DEB1,EAAG,K2O,19.1452676694571
DEB1,UAAR,N,150.919129108149
DEB1,UAAR,P2O5,64.0024218718746
DEB1,UAAR,K2O,121.942387616677
DEB1,CORF,N,1.02095377692877
DEB1,CORF,P2O5,1.15322939298937
DEB1,CORF,K2O,1.1729827931585
DEB2,SWHE,N,171.405012347722
DEB2,SWHE,P2O5,74.2755053506796
DEB2,SWHE,K2O,145.694260495564
DEB2,DWHE,N,145.466201552452
DEB2,DWHE,P2O5,56.0314257831669
DEB2,DWHE,K2O,115.295433823055
DEB2,RYEM,N,112.796801824133
DEB2,RYEM,P2O5,57.0111374359101
DEB2,RYEM,K2O,118.2847898203
DEB2,BARL,N,117.935024873702
DEB2,BARL,P2O5,59.3383772949443
DEB2,BARL,K2O,116.394509309314
DEB2,OATS,N,107.442473418163
DEB2,OATS,P2O5,50.948382275503
DEB2,OATS,K2O,116.324625018405
DEB2,CORN,N,238.478107265053
DEB2,CORN,P2O5,114.446602166792
DEB2,CORN,K2O,71.5291263542449
DEB2,OCER,N,191.874109737606
DEB2,OCER,P2O5,62.5358810293142
DEB2,OCER,K2O,129.747341948671
DEB2,RAPE,N,147.993862379865
DEB2,RAPE,P2O5,80.7239249344716
DEB2,RAPE,K2O,44.8466249635953
DEB2,SUNF,N,92.7318447396979
DEB2,SUNF,P2O5,52.9896255655417
DEB2,SUNF,K2O,79.4844383483125
DEB2,OOIL,N,53.7687328833573
DEB2,OOIL,P2O5,28.6766575377906
DEB2,OOIL,K2O,28.6766575377906
DEB2,OIND,N,400.0
DEB2,OIND,P2O5,320.0
DEB2,OIND,K2O,280.0
DEB2,NURS,N,400.0
DEB2,NURS,P2O5,160.020507771675
DEB2,NURS,K2O,145.473188883341
DEB2,FLOW,N,400.0
DEB2,FLOW,P2O5,320.0
DEB2,FLOW,K2O,280.0
DEB2,OCRO,N,275.159132098799
DEB2,OCRO,P2O5,97.6371113898964
DEB2,OCRO,K2O,88.7610103544513
DEB2,MAIF,N,193.980244003364
DEB2,MAIF,P2O5,116.504651053071
DEB2,MAIF,K2O,256.310232316757
DEB2,ROOF,N,139.786047499051
DEB2,ROOF,P2O5,69.8930237495255
DEB2,ROOF,K2O,280.0
DEB2,OFAR,N,243.652068524549
DEB2,OFAR,P2O5,66.0922353770143
DEB2,OFAR,K2O,141.626218665031
DEB2,GRAE,N,119.498078953317
DEB2,GRAE,P2O5,43.9361412226317
DEB2,GRAE,K2O,102.517662852807
DEB2,GRAI,N,278.828850891073
DEB2,GRAI,P2O5,102.517662852807
DEB2,GRAI,K2O,239.207879989884
DEB2,PULS,N,128.423630020584
DEB2,PULS,P2O5,37.5874039084636
DEB2,PULS,K2O,43.8519712265409
DEB2,SUGB,N,170.685111271172
DEB2,SUGB,P2O5,94.8250618173177
DEB2,SUGB,K2O,237.062654543294
DEB2,TEXT,N,33.5948862903977
DEB2,TEXT,P2O5,89.5863634410606
DEB2,TEXT,K2O,167.974431451989
DEB2,TOMA,N,400.0
DEB2,TOMA,P2O5,231.535138197501
DEB2,TOMA,K2O,198.458689883572
DEB2,OVEG,N,132.697214560032
DEB2,OVEG,P2O5,46.4440250960112
DEB2,OVEG,K2O,39.8091643680096
DEB2,APPL,N,46.2586510063219
DEB2,APPL,P2O5,15.0
DEB2,APPL,K2O,67.2853105546501
DEB2,OFRU,N,33.3841892786852
DEB2,OFRU,P2O5,15.0
DEB2,OFRU,K2O,28.3765608868824
DEB2,TWIN,N,28.5441242792134
DEB2,TWIN,P2O5,15.0232233048492
DEB2,TWIN,K2O,46.5719922450324
DEB2,GRAS,N,199.163464922195
DEB2,GRAS,P2O5,73.2269020377195
DEB2,GRAS,K2O,170.862771421346
DEB2,GROF,N,32.7617848007137
DEB2,GROF,P2O5,15.6283781997401
DEB2,GROF,K2O,33.5031786832197
DEB2,INTF,N,18.5343411082542
DEB2,INTF,P2O5,11.6492958868672
DEB2,INTF,K2O,26.0777642710721
DEB2,NETF,N,14.2274436924595
DEB2,NETF,P2O5,3.97908231287287
DEB2,NETF,K2O,7.4254144121476
DEB2,NH3HOU,N,6.15485678373217
DEB2,NH3STO,N,3.01522486435573
DEB2,NH3GRA,N,0.979995021588494
DEB2,NH3MIN,N,2.82591732679318
DEB2,NH3APP,N,6.69264897780536
DEB2,EXPPRD,N,173.968712120956
DEB2,EXPPRD,P2O5,71.411216286534
DEB2,EXPPRD,K2O,154.315095614625
DEB2,ATMOSD,N,10.2035264289376
DEB2,CRESID,N,82.4585061848493
DEB2,CRESID,P2O5,31.6499987754117
DEB2,CRESID,K2O,77.0285221860376
DEB2,BIOFIX,N,12.3123947120257
DEB2,MINFER,N,77.7852554035822
DEB2,MINFER,P2O5,21.7547115749777
DEB2,MINFER,K2O,40.5967346637584
DEB2,GASMIN,N,3.88956178534369
DEB2,RUNMIN,N,6.17131239456566
DEB2,GASRES,N,0.989085109887061
DEB2,SURSOI,N,69.6720011927716
DEB2,SURSOI,P2O5,34.5840907505773
DEB2,SURSOI,K2O,87.2520453982277
DEB2,SURTOT,N,107.997720827271
DEB2,SURTOT,P2O5,38.309142167824
DEB2,SURTOT,K2O,95.6342521018103
DEB2,LEACHI,N,20.2034607788795
DEB2,DENITR,N,49.4685404138922
DEB2,EXCRET,N,76.0449739103051
DEB2,EXCRET,P2O5,48.5935967943797
DEB2,EXCRET,K2O,108.805751981114
DEB2,MTRADE,N,-23.1617763085267
DEB2,MTRADE,P2O5,-7.72205130958877
DEB2,MTRADE,K2O,-23.5183388855244
DEB2,GASANI,N,21.471065443305
DEB2,NH3TOT,N,19.6686429742749
DEB2,GASTOT,N,25.3606272286487
DEB2,RUNTOT,N,11.9760072959632
DEB2,RUNTOT,P2O5,3.72505141724664
DEB2,RUNTOT,K2O,8.38220670358254
DEB2,RUNANI,N,5.80469490139752
DEB2,RUNANI,P2O5,3.72505141724664
DEB2,RUNANI,K2O,8.38220670358254
DEB2,IMPORT,N,281.966432948227
DEB2,IMPORT,P2O5,109.720358454358
DEB2,IMPORT,K2O,249.949347716435
DEB2,EROSOI,P2O5,0.442368031795681
DEB2,ARAB,N,141.480683700988
DEB2,ARAB,P2O5,69.0699331331885
DEB2,ARAB,K2O,132.9772652285
DEB2,CERE,N,147.967702034952
DEB2,CERE,P2O5,65.9018572602965
DEB2,CERE,K2O,129.767946801696
DEB2,PERM,N,42.6452229108841
DEB2,PERM,P2O5,20.4153493162191
DEB2,PERM,K2O,48.8049464213072
DEB2,FODD,N,200.390173037091
DEB2,FODD,P2O5,79.7704666095548
DEB2,FODD,K2O,183.112260436676
DEB2,OILS,N,146.260239172338
DEB2,OILS,P2O5,79.8279408094827
DEB2,OILS,K2O,45.5232788667327
DEB2,OAR1,N,234.91790722112
DEB2,OAR1,P2O5,105.192009396932
DEB2,OAR1,K2O,103.321740214712
DEB2,AGGT,N,90.2790405740289
DEB2,AGGT,P2O5,37.0580204565196
DEB2,AGGT,K2O,80.0800247833741
DEB2,UVAP,N,869.354736104557
DEB2,UVAP,P2O5,1220.59864673398
DEB2,UVAP,K2O,519.604526252745
DEB2,UVAB,N,869.354736104557
DEB2,UVAB,P2O5,1220.59864673398
DEB2,UVAB,K2O,519.604526252745
DEB2,UVAG,N,866.609279265405
DEB2,UVAG,P2O5,1215.14659068187
DEB2,UVAG,K2O,520.548813416374
DEB2,EAAP,N,12.3686955567006
DEB2,EAAP,P2O5,4.85686248633574
DEB2,EAAP,K2O,3.85827893785426
DEB2,EAAB,N,12.3686955567006
DEB2,EAAB,P2O5,4.85686248633574
DEB2,EAAB,K2O,3.85827893785426
DEB2,EAAG,N,28.3916667135948
DEB2,EAAG,P2O5,18.9907704873011
DEB2,EAAG,K2O,17.4400399092268
DEB2,UAAR,N,173.968712120956
DEB2,UAAR,P2O5,71.411216286534
DEB2,UAAR,K2O,154.315095614625
DEB2,CORF,N,1.02959591641417
DEB2,CORF,P2O5,1.19651428745817
DEB2,CORF,K2O,1.18699259012059
DEB3,SWHE,N,180.521231983005
DEB3,SWHE,P2O5,82.8109260741839
DEB3,SWHE,K2O,165.376008729682
DEB3,DWHE,N,166.527150519407
DEB3,DWHE,P2O5,68.6198827221496
DEB3,DWHE,K2O,142.634440923165
DEB3,RYEM,N,121.046748625524
DEB3,RYEM,P2O5,65.0026545029982
DEB3,RYEM,K2O,135.911000506598
DEB3,BARL,N,128.769053750876
DEB3,BARL,P2O5,68.709945690902
DEB3,BARL,K2O,136.386265666979
DEB3,OATS,N,116.756282526906
DEB3,OATS,P2O5,59.1966328779979
DEB3,OATS,K2O,135.171789838615
DEB3,CORN,N,252.60102980491
DEB3,CORN,P2O5,126.628502787471
DEB3,CORN,K2O,84.7766615129424
DEB3,OCER,N,204.785206779517
DEB3,OCER,P2O5,71.5701735731723
DEB3,OCER,K2O,150.192334268381
DEB3,RAPE,N,165.240409616802
DEB3,RAPE,P2O5,94.4624375496181
DEB3,RAPE,K2O,57.1788767042639
DEB3,SUNF,N,99.1631866905898
DEB3,SUNF,P2O5,60.0570439389152
DEB3,SUNF,K2O,91.8591831437919
DEB3,OOIL,N,50.3144520136145
DEB3,OOIL,P2O5,29.653851859378
DEB3,OOIL,K2O,31.0286759884193
DEB3,OIND,N,416.142435386256
DEB3,OIND,P2O5,341.89795036423
DEB3,OIND,K2O,314.113242317454
DEB3,NURS,N,416.142435386256
DEB3,NURS,P2O5,173.315988861142
DEB3,NURS,K2O,165.534696936997
DEB3,FLOW,N,416.142435386256
DEB3,FLOW,P2O5,341.89795036423
DEB3,FLOW,K2O,314.113242317454
DEB3,OCRO,N,287.397110241719
DEB3,OCRO,P2O5,107.476588895019
DEB3,OCRO,K2O,102.802368329153
DEB3,MAIF,N,192.893488407251
DEB3,MAIF,P2O5,120.541115061651
DEB3,MAIF,K2O,271.875551252608
DEB3,ROOF,N,138.912224221055
DEB3,ROOF,P2O5,73.505213657551
DEB3,ROOF,K2O,318.836860106777
DEB3,OFAR,N,153.356346229311
DEB3,OFAR,P2O5,69.8150476506291
DEB3,OFAR,K2O,151.016762954032
DEB3,GRAE,N,92.9098003088173
DEB3,GRAE,P2O5,40.5423550767141
DEB3,GRAE,K2O,93.2123156120169
DEB3,GRAI,N,258.708117905658
DEB3,GRAI,P2O5,108.976794835648
DEB3,GRAI,K2O,259.237553403319
DEB3,PULS,N,38.3290884942276
DEB3,PULS,P2O5,45.0764298774656
DEB3,PULS,K2O,54.2306466563405
DEB3,POTA,N,164.160023483828
DEB3,POTA,P2O5,70.105287656678
DEB3,POTA,K2O,298.376109202326
DEB3,SUGB,N,288.899514654516
DEB3,SUGB,P2O5,166.491879074423
DEB3,SUGB,K2O,318.836860106777
DEB3,TEXT,N,39.7833793571426
DEB3,TEXT,P2O5,100.53471297442
DEB3,TEXT,K2O,193.129085544834
DEB3,TOBA,N,91.2915164748038
DEB3,TOBA,P2O5,20.8263449514638
DEB3,TOBA,K2O,144.356725888577
DEB3,TOMA,N,422.400362610783
DEB3,TOMA,P2O5,252.588058215891
DEB3,TOMA,K2O,227.579729636025
DEB3,OVEG,N,143.033748930068
DEB3,OVEG,P2O5,54.3661569147615
DEB3,OVEG,K2O,49.5046785914495
DEB3,APPL,N,53.3579176320261
DEB3,APPL,P2O5,20.8263449514638
DEB3,APPL,K2O,80.897999370918
DEB3,OFRU,N,39.7273284450524
