region,group1,group2,coef
ES620000,CERE,FARA,6.56353486769375
ES620000,CERE,NOCR,-8.724434126353056
ES620000,CER2,CERE,0.0
ES620000,CER2,CER2,218.793014806807
ES620000,CER2,OILS,0.0
ES620000,CER2,OARA,-13.5345202517585
ES620000,CER2,FARA,-2.983476879552132
ES620000,CER2,NOCR,-58.00103997474883
ES620000,OILS,CERE,0.0
ES620000,OILS,CER2,0.0
ES620000,OILS,OILS,0.0
ES620000,OILS,OARA,0.0
ES620000,OILS,FARA,0.0
ES620000,OILS,NOCR,0.0
ES620000,OARA,CERE,0.0
ES620000,OARA,CER2,0.0
ES620000,OARA,OILS,0.0
ES620000,OARA,OARA,1978.105246507108
ES620000,OARA,FARA,-549.3035001538568
ES620000,OARA,NOCR,76.42868550789726
ES620000,FARA,CERE,0.0
ES620000,FARA,CER2,0.0
ES620000,FARA,OILS,0.0
ES620000,FARA,OARA,0.0
ES620000,FARA,FARA,312.7181729989062
ES620000,FARA,NOCR,-9.680689951085077
ES620000,NOCR,CERE,0.0
ES620000,NOCR,CER2,0.0
ES620000,NOCR,OILS,0.0
ES620000,NOCR,OARA,0.0
ES620000,NOCR,FARA,0.0
ES620000,NOCR,NOCR,44.84721517415939
FR100000,CERE,CERE,3.745833793398539
FR100000,CERE,CER2,4.812270050331052
FR100000,CERE,OILS,-2.454554306067653
FR100000,CERE,OARA,0.6497225264462415
FR100000,CERE,FARA,-19.99779094779447
FR100000,CERE,NOCR,0.2630913085815791
FR100000,CER2,CERE,0.0
FR100000,CER2,CER2,35.68027371505679
FR100000,CER2,OILS,29.92500993055442
FR100000,CER2,OARA,22.40022315695492
FR100000,CER2,FARA,-32.77930589531996
FR100000,CER2,NOCR,18.59303988940064
FR100000,OILS,CERE,0.0
FR100000,OILS,CER2,0.0
FR100000,OILS,OILS,78.86023604845592
FR100000,OILS,OARA,24.5926203380922
FR100000,OILS,FARA,29.32942190780258
FR100000,OILS,NOCR,27.46043412689848
FR100000,OARA,CERE,0.0
FR100000,OARA,CER2,0.0
FR100000,OARA,OILS,0.0
FR100000,OARA,OARA,17.15499526093662
FR100000,OARA,FARA,18.27114181686663
FR100000,OARA,NOCR,13.64160542500198
FR100000,FARA,CERE,0.0
FR100000,FARA,CER2,0.0
FR100000,FARA,OILS,0.0
FR100000,FARA,OARA,0.0
FR100000,FARA,FARA,677.5370579129248
FR100000,FARA,NOCR,0.6402958680888525
FR100000,NOCR,CERE,0.0
FR100000,NOCR,CER2,0.0
FR100000,NOCR,OILS,0.0
FR100000,NOCR,OARA,0.0
FR100000,NOCR,FARA,0.0
FR100000,NOCR,NOCR,12.60116868388729
FR210000,CERE,CERE,7.086821508894262
FR210000,CERE,CER2,1.800314810814104
FR210000,CERE,OILS,0.607330203866595
FR210000,CERE,OARA,1.584376849157245
FR210000,CERE,FARA,-3.678381087007551
FR210000,CERE,NOCR,7.371798626546524
FR210000,CER2,CERE,0.0
FR210000,CER2,CER2,30.14990491735312
FR210000,CER2,OILS,9.154520345008315
FR210000,CER2,OARA,-1.336824977161063
FR210000,CER2,FARA,-3.610773199265679
FR210000,CER2,NOCR,5.961057218416188
FR210000,OILS,CERE,0.0
FR210000,OILS,CER2,0.0
FR210000,OILS,OILS,22.03494699475449
FR210000,OILS,OARA,-6.425353487308109
FR210000,OILS,FARA,-1.663734223864232
FR210000,OILS,NOCR,5.911332965090891
FR210000,OARA,CERE,0.0
FR210000,OARA,CER2,0.0
FR210000,OARA,OILS,0.0
FR210000,OARA,OARA,2.4537775959145
FR210000,OARA,FARA,-0.3488947757929134
FR210000,OARA,NOCR,0.0213619846069254
FR210000,FARA,CERE,0.0
FR210000,FARA,CER2,0.0
FR210000,FARA,OILS,0.0
FR210000,FARA,OARA,0.0
FR210000,FARA,FARA,2.371449100436501
FR210000,FARA,NOCR,-4.475717023760946
FR210000,NOCR,CERE,0.0
FR210000,NOCR,CER2,0.0
FR210000,NOCR,OILS,0.0
FR210000,NOCR,OARA,0.0
FR210000,NOCR,FARA,0.0
FR210000,NOCR,NOCR,9.216281153922694
FR220000,CERE,CERE,6.032410449374066
FR220000,CERE,CER2,0.03412324814590835
FR220000,CERE,OILS,4.037068798141362
FR220000,CERE,OARA,-3.000797558912531
FR220000,CERE,FARA,-3.554276532772047
FR220000,CERE,NOCR,10.60757944409761
FR220000,CER2,CERE,0.0
FR220000,CER2,CER2,30.60555068378421
FR220000,CER2,OILS,-4.001890072713802
FR220000,CER2,OARA,12.22458034648082
FR220000,CER2,FARA,-30.82688384003935
FR220000,CER2,NOCR,-4.722174016047076
FR220000,OILS,CERE,0.0
FR220000,OILS,CER2,0.0
FR220000,OILS,OILS,20.33898570697343
FR220000,OILS,OARA,-7.139806512587409
FR220000,OILS,FARA,4.128432229681089
FR220000,OILS,NOCR,11.0774832956639
FR220000,OARA,CERE,0.0
FR220000,OARA,CER2,0.0
FR220000,OARA,OILS,0.0
FR220000,OARA,OARA,8.792859510332649
FR220000,OARA,FARA,-7.961666851016149
FR220000,OARA,NOCR,-9.603546780204743
FR220000,FARA,CERE,0.0
FR220000,FARA,CER2,0.0
FR220000,FARA,OILS,0.0
FR220000,FARA,OARA,0.0
FR220000,FARA,FARA,39.17307868464762
FR220000,FARA,NOCR,-4.137827901965597
FR220000,NOCR,CERE,0.0
FR220000,NOCR,CER2,0.0
FR220000,NOCR,OILS,0.0
FR220000,NOCR,OARA,0.0
FR220000,NOCR,FARA,0.0
FR220000,NOCR,NOCR,21.82731099331309
FR230000,CERE,CERE,2.91922836145
FR230000,CERE,CER2,12.08197871330678
FR230000,CERE,OILS,3.584595760569214
FR230000,CERE,OARA,4.383237687125233
FR230000,CERE,FARA,-4.227959653920002
FR230000,CERE,NOCR,1.018834478315895
FR230000,CER2,CERE,0.0
FR230000,CER2,CER2,170.883447082998
FR230000,CER2,OILS,51.52039663826518
FR230000,CER2,OARA,45.13140948241372
FR230000,CER2,FARA,-36.67576796407894
FR230000,CER2,NOCR,23.13263278931406
FR230000,OILS,CERE,0.0
FR230000,OILS,CER2,0.0
FR230000,OILS,OILS,60.00754650081804
FR230000,OILS,OARA,18.85056196489948
FR230000,OILS,FARA,15.19168716667743
FR230000,OILS,NOCR,27.73594507766559
FR230000,OARA,CERE,0.0
FR230000,OARA,CER2,0.0
FR230000,OARA,OILS,0.0
FR230000,OARA,OARA,16.21014491468663
FR230000,OARA,FARA,-3.992399348344377
FR230000,OARA,NOCR,11.00303904294643
FR230000,FARA,CERE,0.0
FR230000,FARA,CER2,0.0
FR230000,FARA,OILS,0.0
FR230000,FARA,OARA,0.0
FR230000,FARA,FARA,28.78840049967234
FR230000,FARA,NOCR,11.05162220302172
FR230000,NOCR,CERE,0.0
FR230000,NOCR,CER2,0.0
FR230000,NOCR,OILS,0.0
FR230000,NOCR,OARA,0.0
FR230000,NOCR,FARA,0.0
FR230000,NOCR,NOCR,15.60382681199384
FR240000,CERE,CERE,4.133582463152301
FR240000,CERE,CER2,-1.015367625690236
FR240000,CERE,OILS,-1.188978130650403
FR240000,CERE,OARA,-6.394548033530095
FR240000,CERE,FARA,-0.7289334562365235
FR240000,CERE,NOCR,4.282926518197971
FR240000,CER2,CERE,0.0
FR240000,CER2,CER2,11.20975788658442
FR240000,CER2,OILS,3.484925099422614
FR240000,CER2,OARA,7.295397321512953
FR240000,CER2,FARA,-8.662544466290624
FR240000,CER2,NOCR,2.137145309138128
FR240000,OILS,CERE,0.0
FR240000,OILS,CER2,0.0
FR240000,OILS,OILS,11.15719773206033
FR240000,OILS,OARA,0.7089113019154423
FR240000,OILS,FARA,-2.227560876065298
FR240000,OILS,NOCR,1.287230394125862
FR240000,OARA,CERE,0.0
FR240000,OARA,CER2,0.0
FR240000,OARA,OILS,0.0
FR240000,OARA,OARA,18.3483415035105
FR240000,OARA,FARA,-0.954295167727743
FR240000,OARA,NOCR,-7.11996439568089
FR240000,FARA,CERE,0.0
FR240000,FARA,CER2,0.0
FR240000,FARA,OILS,0.0
FR240000,FARA,OARA,0.0
FR240000,FARA,FARA,12.33914615618322
FR240000,FARA,NOCR,-5.640361852042076
FR240000,NOCR,CERE,0.0
FR240000,NOCR,CER2,0.0
FR240000,NOCR,OILS,0.0
FR240000,NOCR,OARA,0.0
FR240000,NOCR,FARA,0.0
FR240000,NOCR,NOCR,6.777229232704432
FR250000,CERE,CERE,17.12275820270658
FR250000,CERE,CER2,17.78251716409434
FR250000,CERE,OILS,29.7610910351733
FR250000,CERE,OARA,-10.40887246931683
FR250000,CERE,FARA,-9.674212356321942
FR250000,CERE,NOCR,32.4653479204283
FR250000,CER2,CERE,0.0
FR250000,CER2,CER2,28.15511789312272
FR250000,CER2,OILS,31.9064499581166
FR250000,CER2,OARA,-6.437680540825739
FR250000,CER2,FARA,-11.04622863904529
FR250000,CER2,NOCR,33.31142608523934
FR250000,OILS,CERE,0.0
FR250000,OILS,CER2,0.0
FR250000,OILS,OILS,93.77593029208045
FR250000,OILS,OARA,-19.33301399081408
FR250000,OILS,FARA,-18.44771747289751
FR250000,OILS,NOCR,60.57220719057747
FR250000,OARA,CERE,0.0
FR250000,OARA,CER2,0.0
FR250000,OARA,OILS,0.0
FR250000,OARA,OARA,8.501925367839025
FR250000,OARA,FARA,5.832155173296307
FR250000,OARA,NOCR,-20.13264265745301
FR250000,FARA,CERE,0.0
FR250000,FARA,CER2,0.0
FR250000,FARA,OILS,0.0
FR250000,FARA,OARA,0.0
FR250000,FARA,FARA,6.497828674256359
FR250000,FARA,NOCR,-18.5701754110338
FR250000,NOCR,CERE,0.0
FR250000,NOCR,CER2,0.0
FR250000,NOCR,OILS,0.0
FR250000,NOCR,OARA,0.0
FR250000,NOCR,FARA,0.0
FR250000,NOCR,NOCR,62.00565222055025
FR260000,CERE,CERE,8.288908876701854
FR260000,CERE,CER2,4.659554633828733
FR260000,CERE,OILS,3.441758776841025
FR260000,CERE,OARA,-11.19364629118522
FR260000,CERE,FARA,-0.04542039950431998
FR260000,CERE,NOCR,9.590479551139467
FR260000,CER2,CERE,0.0
FR260000,CER2,CER2,25.16308155987601
FR260000,CER2,OILS,-3.589393999627339
FR260000,CER2,OARA,-42.11887660771984
FR260000,CER2,FARA,-17.63515747941974
FR260000,CER2,NOCR,15.06680363182593
FR260000,OILS,CERE,0.0
FR260000,OILS,CER2,0.0
FR260000,OILS,OILS,10.44746956390509
FR260000,OILS,OARA,-1.736087224871773
FR260000,OILS,FARA,5.177274206267566
FR260000,OILS,NOCR,2.47814619893686
FR260000,OARA,CERE,0.0
FR260000,OARA,CER2,0.0
FR260000,OARA,OILS,0.0
FR260000,OARA,OARA,82.24561614535708
FR260000,OARA,FARA,30.5320458637775
FR260000,OARA,NOCR,-31.13861522652945
FR260000,FARA,CERE,0.0
FR260000,FARA,CER2,0.0
FR260000,FARA,OILS,0.0
FR260000,FARA,OARA,0.0
FR260000,FARA,FARA,15.60790768102537
FR260000,FARA,NOCR,-8.700645034823788
FR260000,NOCR,CERE,0.0
FR260000,NOCR,CER2,0.0
FR260000,NOCR,OILS,0.0
FR260000,NOCR,OARA,0.0
FR260000,NOCR,FARA,0.0
FR260000,NOCR,NOCR,16.1556838858151
FR300000,CERE,CERE,12.55950482048228
FR300000,CERE,CER2,14.19519662420937
FR300000,CERE,OILS,19.36314516407026
FR300000,CERE,OARA,1.707574659702461
FR300000,CERE,FARA,-10.43182070731103
FR300000,CERE,NOCR,14.5377869902383
FR300000,CER2,CERE,0.0
FR300000,CER2,CER2,35.28048821852181
FR300000,CER2,OILS,-3.820762950877211
FR300000,CER2,OARA,6.004451308828442
FR300000,CER2,FARA,-17.11134331443606
FR300000,CER2,NOCR,17.86379415938705
FR300000,OILS,CERE,0.0
FR300000,OILS,CER2,0.0
FR300000,OILS,OILS,104.1756598266784
FR300000,OILS,OARA,-12.14937010712273
FR300000,OILS,FARA,3.350305444702707
FR300000,OILS,NOCR,20.21081537215736
FR300000,OARA,CERE,0.0
FR300000,OARA,CER2,0.0
FR300000,OARA,OILS,0.0
FR300000,OARA,OARA,3.276255920711876
FR300000,OARA,FARA,-5.423806615543404
FR300000,OARA,NOCR,2.347220910645055
FR300000,FARA,CERE,0.0
FR300000,FARA,CER2,0.0
FR300000,FARA,OILS,0.0
FR300000,FARA,OARA,0.0
FR300000,FARA,FARA,13.93526648174926
FR300000,FARA,NOCR,-12.55997369246434
FR300000,NOCR,CERE,0.0
FR300000,NOCR,CER2,0.0
FR300000,NOCR,OILS,0.0
FR300000,NOCR,OARA,0.0
FR300000,NOCR,FARA,0.0
FR300000,NOCR,NOCR,16.93644648859309
FR410000,CERE,CERE,13.0397564737793
FR410000,CERE,CER2,10.27781615974352
FR410000,CERE,OILS,5.321103895688508
FR410000,CERE,OARA,1.00021462897723
FR410000,CERE,FARA,-14.26169974396066
FR410000,CERE,NOCR,13.17613963025267
FR410000,CER2,CERE,0.0
FR410000,CER2,CER2,16.70519818621277
FR410000,CER2,OILS,3.115955698833957
FR410000,CER2,OARA,-3.270223335932174
FR410000,CER2,FARA,-11.05370399977974
FR410000,CER2,NOCR,9.638038683577493
FR410000,OILS,CERE,0.0
FR410000,OILS,CER2,0.0
FR410000,OILS,OILS,30.64819694497927
FR410000,OILS,OARA,-8.66288740326348
FR410000,OILS,FARA,-8.17655390667532
FR410000,OILS,NOCR,11.29010054066986
FR410000,OARA,CERE,0.0
FR410000,OARA,CER2,0.0
FR410000,OARA,OILS,0.0
FR410000,OARA,OARA,48.02868458136329
FR410000,OARA,FARA,6.688590720945768
FR410000,OARA,NOCR,-3.247569677543324
FR410000,FARA,CERE,0.0
FR410000,FARA,CER2,0.0
FR410000,FARA,OILS,0.0
FR410000,FARA,OARA,0.0
FR410000,FARA,FARA,17.62171370416549
FR410000,FARA,NOCR,-15.69318725862614
FR410000,NOCR,CERE,0.0
FR410000,NOCR,CER2,0.0
FR410000,NOCR,OILS,0.0
FR410000,NOCR,OARA,0.0
FR410000,NOCR,FARA,0.0
FR410000,NOCR,NOCR,14.92349480203008
FR420000,CERE,CERE,20.69884983331647
FR420000,CERE,CER2,12.07603280724267
FR420000,CERE,OILS,16.08796268730139
FR420000,CERE,OARA,-145.9787142129718
FR420000,CERE,FARA,-27.11954692089244
FR420000,CERE,NOCR,24.13223864709891
FR420000,CER2,CERE,0.0
FR420000,CER2,CER2,20.21428055241474
FR420000,CER2,OILS,52.31314468707097
FR420000,CER2,OARA,-128.3273590043748
FR420000,CER2,FARA,-16.67601260380659
FR420000,CER2,NOCR,18.24822474247418
FR420000,OILS,CERE,0.0
FR420000,OILS,CER2,0.0
FR420000,OILS,OILS,249.9557002288131
FR420000,OILS,OARA,-505.2194512929811
FR420000,OILS,FARA,-76.52097911632755
FR420000,OILS,NOCR,42.11257438761349
FR420000,OARA,CERE,0.0
FR420000,OARA,CER2,0.0
FR420000,OARA,OILS,0.0
FR420000,OARA,OARA,2408.422538480841
FR420000,OARA,FARA,339.3661493204391
FR420000,OARA,NOCR,-231.2461857349827
FR420000,FARA,CERE,0.0
FR420000,FARA,CER2,0.0
FR420000,FARA,OILS,0.0
FR420000,FARA,OARA,0.0
FR420000,FARA,FARA,64.1841211158255
FR420000,FARA,NOCR,-37.62085678457584
FR420000,NOCR,CERE,0.0
FR420000,NOCR,CER2,0.0
FR420000,NOCR,OILS,0.0
FR420000,NOCR,OARA,0.0
FR420000,NOCR,FARA,0.0
FR420000,NOCR,NOCR,35.46182736168171
FR430000,CERE,CERE,5.061610706748541
FR430000,CERE,CER2,5.528754074116058
FR430000,CERE,OILS,-12.17597688774469
FR430000,CERE,OARA,-36.91116412959664
FR430000,CERE,FARA,-5.07312270453595
FR430000,CERE,NOCR,5.349112957816292
FR430000,CER2,CERE,0.0
FR430000,CER2,CER2,21.18747673136563
FR430000,CER2,OILS,19.01381554106832
FR430000,CER2,OARA,-302.9912963548271
FR430000,CER2,FARA,-16.04364302309884
FR430000,CER2,NOCR,28.6120422579577
FR430000,OILS,CERE,0.0
FR430000,OILS,CER2,0.0
FR430000,OILS,OILS,126.9716624717689
FR430000,OILS,OARA,-569.2537629541481
FR430000,OILS,FARA,-20.05712364908932
FR430000,OILS,NOCR,46.35713465268849
FR430000,OARA,CERE,0.0
FR430000,OARA,CER2,0.0
FR430000,OARA,OILS,0.0
FR430000,OARA,OARA,5179.871386863894
FR430000,OARA,FARA,254.4307576607438
FR430000,OARA,NOCR,-480.7969816015103
FR430000,FARA,CERE,0.0
FR430000,FARA,CER2,0.0
FR430000,FARA,OILS,0.0
FR430000,FARA,OARA,0.0
FR430000,FARA,FARA,15.88485848669532
FR430000,FARA,NOCR,-25.62301972752321
FR430000,NOCR,CERE,0.0
FR430000,NOCR,CER2,0.0
FR430000,NOCR,OILS,0.0
FR430000,NOCR,OARA,0.0
FR430000,NOCR,FARA,0.0
FR430000,NOCR,NOCR,48.69126538960335
FR510000,CERE,CERE,6.360999648523518
FR510000,CERE,CER2,7.092268168976805
FR510000,CERE,OILS,-8.303115245418894
FR510000,CERE,OARA,4.833278151893117
FR510000,CERE,FARA,-3.494549857251592
FR510000,CERE,NOCR,5.581043324535348
FR510000,CER2,CERE,0.0
FR510000,CER2,CER2,24.7941786336845
FR510000,CER2,OILS,8.232485797251911
FR510000,CER2,OARA,-4.881733095456629
FR510000,CER2,FARA,-4.334018354763505
FR510000,CER2,NOCR,18.84969831756953
FR510000,OILS,CERE,0.0
FR510000,OILS,CER2,0.0
FR510000,OILS,OILS,37.77322235999733
FR510000,OILS,OARA,-26.94862619746012
FR510000,OILS,FARA,5.725247124808885
FR510000,OILS,NOCR,6.432764880946221
FR510000,OARA,CERE,0.0
FR510000,OARA,CER2,0.0
FR510000,OARA,OILS,0.0
FR510000,OARA,OARA,30.32945338689916
FR510000,OARA,FARA,-6.042120605968258
FR510000,OARA,NOCR,-3.837702865256432
FR510000,FARA,CERE,0.0
FR510000,FARA,CER2,0.0
FR510000,FARA,OILS,0.0
FR510000,FARA,OARA,0.0
FR510000,FARA,FARA,2.592636307228643
FR510000,FARA,NOCR,-3.341690549377302
FR510000,NOCR,CERE,0.0
FR510000,NOCR,CER2,0.0
FR510000,NOCR,OILS,0.0
FR510000,NOCR,OARA,0.0
FR510000,NOCR,FARA,0.0
FR510000,NOCR,NOCR,14.39681527402326
FR520000,CERE,CERE,2.387784309157961
FR520000,CERE,CER2,-0.8005327659324338
FR520000,CERE,OILS,-3.357268309899943
FR520000,CERE,OARA,0.06954678831280471
FR520000,CERE,FARA,-0.1294398421471225
FR520000,CERE,NOCR,-0.1279936263159379
FR520000,CER2,CERE,0.0
FR520000,CER2,CER2,1.151138377031218
FR520000,CER2,OILS,-0.2592635514180297
FR520000,CER2,OARA,-0.8479008725778657
FR520000,CER2,FARA,0.944140897980352
FR520000,CER2,NOCR,0.6709111654496376
FR520000,OILS,CERE,0.0
FR520000,OILS,CER2,0.0
FR520000,OILS,OILS,22.43111530620263
FR520000,OILS,OARA,-3.46543560548715
FR520000,OILS,FARA,1.134604801771225
FR520000,OILS,NOCR,1.244139638990531
FR520000,OARA,CERE,0.0
FR520000,OARA,CER2,0.0
FR520000,OARA,OILS,0.0
FR520000,OARA,OARA,6.008896859334206
FR520000,OARA,FARA,0.1155810727524278
FR520000,OARA,NOCR,0.4097610034397723
FR520000,FARA,CERE,0.0
FR520000,FARA,CER2,0.0
FR520000,FARA,OILS,0.0
FR520000,FARA,OARA,0.0
FR520000,FARA,FARA,2.20996937417715
FR520000,FARA,NOCR,1.966077899141182
FR520000,NOCR,CERE,0.0
FR520000,NOCR,CER2,0.0
FR520000,NOCR,OILS,0.0
FR520000,NOCR,OARA,0.0
FR520000,NOCR,FARA,0.0
FR520000,NOCR,NOCR,1.87168947126666
FR530000,CERE,CERE,5.757014934965373
FR530000,CERE,CER2,4.220130823173774
FR530000,CERE,OILS,0.5039751907620889
FR530000,CERE,OARA,-0.6895653314106756
FR530000,CERE,FARA,-5.907863181334213
FR530000,CERE,NOCR,9.635694123483484
FR530000,CER2,CERE,0.0
FR530000,CER2,CER2,8.335467965357077
FR530000,CER2,OILS,-2.644879611313632
FR530000,CER2,OARA,-6.780709856008688
FR530000,CER2,FARA,-2.838907569053684
FR530000,CER2,NOCR,5.184493024551123
FR530000,OILS,CERE,0.0
FR530000,OILS,CER2,0.0
FR530000,OILS,OILS,12.89956442613037
FR530000,OILS,OARA,-5.498419620490558
FR530000,OILS,FARA,1.117201890273081
FR530000,OILS,NOCR,4.112661327521692
FR530000,OARA,CERE,0.0
FR530000,OARA,CER2,0.0
FR530000,OARA,OILS,0.0
FR530000,OARA,OARA,19.17587654326322
FR530000,OARA,FARA,-1.20616753983144
FR530000,OARA,NOCR,-2.595059327272683
FR530000,FARA,CERE,0.0
FR530000,FARA,CER2,0.0
FR530000,FARA,OILS,0.0
FR530000,FARA,OARA,0.0
FR530000,FARA,FARA,7.899847808977567
FR530000,FARA,NOCR,-10.79141237774357
FR530000,NOCR,CERE,0.0
FR530000,NOCR,CER2,0.0
FR530000,NOCR,OILS,0.0
FR530000,NOCR,OARA,0.0
FR530000,NOCR,FARA,0.0
FR530000,NOCR,NOCR,18.09552606177767
FR610000,CERE,CERE,30.51992059190773
FR610000,CERE,CER2,-5.461942431630872
FR610000,CERE,OILS,-25.15104511155387
FR610000,CERE,OARA,-104.9959234319621
FR610000,CERE,FARA,9.134700240390204
FR610000,CERE,NOCR,-4.603032708208554
FR610000,CER2,CERE,0.0
FR610000,CER2,CER2,9.605870571963196
FR610000,CER2,OILS,-6.128956579413435
FR610000,CER2,OARA,40.45734362413717
FR610000,CER2,FARA,1.071304181815253
FR610000,CER2,NOCR,4.194372848562086
FR610000,OILS,CERE,0.0
FR610000,OILS,CER2,0.0
FR610000,OILS,OILS,67.59237625421075
FR610000,OILS,OARA,49.19492344716404
FR610000,OILS,FARA,2.787866521692002
FR610000,OILS,NOCR,2.512092432336313
FR610000,OARA,CERE,0.0
FR610000,OARA,CER2,0.0
FR610000,OARA,OILS,0.0
FR610000,OARA,OARA,419.0874692232696
FR610000,OARA,FARA,-29.25458142018345
FR610000,OARA,NOCR,23.17558135057962
FR610000,FARA,CERE,0.0
FR610000,FARA,CER2,0.0
FR610000,FARA,OILS,0.0
FR610000,FARA,OARA,0.0
FR610000,FARA,FARA,10.00151336427114
FR610000,FARA,NOCR,1.449468547435562
FR610000,NOCR,CERE,0.0
FR610000,NOCR,CER2,0.0
FR610000,NOCR,OILS,0.0
FR610000,NOCR,OARA,0.0
FR610000,NOCR,FARA,0.0
FR610000,NOCR,NOCR,2.667028316741293
FR620000,CERE,CERE,6.667823092129236
FR620000,CERE,CER2,0.6805461056557705
FR620000,CERE,OILS,0.01604869896721088
FR620000,CERE,OARA,-11.61216031397535
FR620000,CERE,FARA,-4.202248969270242
FR620000,CERE,NOCR,8.289138686724389
FR620000,CER2,CERE,0.0
FR620000,CER2,CER2,13.42845257552237
FR620000,CER2,OILS,-3.926375524407605
FR620000,CER2,OARA,18.54593832276377
FR620000,CER2,FARA,-4.562274782353993
FR620000,CER2,NOCR,11.18742562853433
FR620000,OILS,CERE,0.0
FR620000,OILS,CER2,0.0
FR620000,OILS,OILS,19.00710206325436
FR620000,OILS,OARA,-10.8729689254722
FR620000,OILS,FARA,-1.413781887645483
FR620000,OILS,NOCR,2.809457930697509
FR620000,OARA,CERE,0.0
FR620000,OARA,CER2,0.0
FR620000,OARA,OILS,0.0
FR620000,OARA,OARA,57.15571788153228
FR620000,OARA,FARA,1.772463226417134
FR620000,OARA,NOCR,0.0711226283176732
FR620000,FARA,CERE,0.0
FR620000,FARA,CER2,0.0
FR620000,FARA,OILS,0.0
FR620000,FARA,OARA,0.0
FR620000,FARA,FARA,4.316636844768067
FR620000,FARA,NOCR,-9.304079933068277
FR620000,NOCR,CERE,0.0
FR620000,NOCR,CER2,0.0
FR620000,NOCR,OILS,0.0
FR620000,NOCR,OARA,0.0
FR620000,NOCR,FARA,0.0
FR620000,NOCR,NOCR,20.33579266501614
FR630000,CERE,CERE,2.20228233050078
FR630000,CERE,CER2,-4.447794256080944
FR630000,CERE,OILS,0.185496063720324
FR630000,CERE,OARA,0.0
FR630000,CERE,FARA,-0.5358034015037014
FR630000,CERE,NOCR,2.879228988824024
FR630000,CER2,CERE,0.0
FR630000,CER2,CER2,18.5363893509388
FR630000,CER2,OILS,-38.87732114719812
FR630000,CER2,OARA,0.0
FR630000,CER2,FARA,-4.979207894715347
FR630000,CER2,NOCR,-12.69213861379175
FR630000,OILS,CERE,0.0
FR630000,OILS,CER2,0.0
FR630000,OILS,OILS,262.7598343266441
FR630000,OILS,OARA,0.0
FR630000,OILS,FARA,44.58296331222072
FR630000,OILS,NOCR,7.479272648065093
FR630000,OARA,CERE,0.0
FR630000,OARA,CER2,0.0
FR630000,OARA,OILS,0.0
FR630000,OARA,OARA,0.0
FR630000,OARA,FARA,0.0
FR630000,OARA,NOCR,0.0
FR630000,FARA,CERE,0.0
FR630000,FARA,CER2,0.0
FR630000,FARA,OILS,0.0
FR630000,FARA,OARA,0.0
FR630000,FARA,FARA,14.44442682063789
FR630000,FARA,NOCR,-4.406301841992768
FR630000,NOCR,CERE,0.0
FR630000,NOCR,CER2,0.0
FR630000,NOCR,OILS,0.0
FR630000,NOCR,OARA,0.0
FR630000,NOCR,FARA,0.0
FR630000,NOCR,NOCR,15.28599210859893
FR710000,CERE,CERE,11.02189962552263
FR710000,CERE,CER2,-2.443143591357395
FR710000,CERE,OILS,-25.56541745708562
FR710000,CERE,OARA,-11.83672392731596
FR710000,CERE,FARA,-5.160665418382759
FR710000,CERE,NOCR,4.305903550385748
FR710000,CER2,CERE,0.0
FR710000,CER2,CER2,26.36241958099435
FR710000,CER2,OILS,18.48262156109277
FR710000,CER2,OARA,-7.744925985900828
FR710000,CER2,FARA,-4.454309550160059
FR710000,CER2,NOCR,29.09809494039835
FR710000,OILS,CERE,0.0
FR710000,OILS,CER2,0.0
FR710000,OILS,OILS,88.79908075379687
FR710000,OILS,OARA,-10.93655046369615
FR710000,OILS,FARA,9.462718414047655
FR710000,OILS,NOCR,0.8124513344894753
FR710000,OARA,CERE,0.0
FR710000,OARA,CER2,0.0
FR710000,OARA,OILS,0.0
FR710000,OARA,OARA,71.97217093235604
FR710000,OARA,FARA,5.395254972411236
FR710000,OARA,NOCR,-11.57585842493062
FR710000,FARA,CERE,0.0
FR710000,FARA,CER2,0.0
FR710000,FARA,OILS,0.0
FR710000,FARA,OARA,0.0
FR710000,FARA,FARA,4.181957360434582
FR710000,FARA,NOCR,-8.361852812457943
FR710000,NOCR,CERE,0.0
FR710000,NOCR,CER2,0.0
FR710000,NOCR,OILS,0.0
FR710000,NOCR,OARA,0.0
FR710000,NOCR,FARA,0.0
FR710000,NOCR,NOCR,37.47885629701143
FR720000,CERE,CERE,4.597838826181489
FR720000,CERE,CER2,-9.548389324867602
FR720000,CERE,OILS,-8.761924733523465
FR720000,CERE,OARA,-1.733159695747993
FR720000,CERE,FARA,-5.144528642025507
FR720000,CERE,NOCR,-8.500089384175334
FR720000,CER2,CERE,0.0
FR720000,CER2,CER2,44.03035094322937
FR720000,CER2,OILS,-20.23316048306056
FR720000,CER2,OARA,20.79537936041409
FR720000,CER2,FARA,14.58691266673625
FR720000,CER2,NOCR,29.1818398045019
FR720000,OILS,CERE,0.0
FR720000,OILS,CER2,0.0
FR720000,OILS,OILS,114.3761417447475
FR720000,OILS,OARA,-122.9088368217386
FR720000,OILS,FARA,-5.8165180767136
FR720000,OILS,NOCR,-2.917674329000599
FR720000,OARA,CERE,0.0
FR720000,OARA,CER2,0.0
FR720000,OARA,OILS,0.0
FR720000,OARA,OARA,284.4408537336373
FR720000,OARA,FARA,31.02513203810527
FR720000,OARA,NOCR,12.75588281920044
