region,SWHE,DWHE,RYEM,BARL,OATS,CORN,OCER,POTA,SUGB,SUNF,RAPE,SOYA,OOIL,PULS,TOMA,OVEG,APPL,OFRU,CITR,TAGR,WINE,OLIV,TOBA,COTT,OFIB,GRAS,MAIF,OFOD,SETA,DCOW,BCOW,BULL,HFRS,CALV,SHGP,PIGS,PIGF,LAYS,BROI,OANI
PT15,429.399550484789,402.667011143535,314.038274238256,336.665823732314,402.762376627457,1840.85258678323,435.078884538423,3421.34501548424,1871.28677331973,605.629043887361,499.97,522.41,1775.86655257554,967.603010629772,3523.60894110353,4976.51505679723,3952.75741644358,1547.22782917945,2868.28303940536,42009.6259791535,733.02,522.229978490711,1018.62,1018.62,485.23,310.021351971682,673.489311397294,485.23,485.23,1386.74220391978,415.74,1480.30659664451,311.81,207.87,51.97,218.42,77.7631760536772,10.19,5.1,508.470420856581
PT16,421.517209257777,650.749346196851,203.725320111665,586.496638607134,364.698748340134,1737.50665685346,435.360911882225,3266.43590929732,2215.77107818836,671.2039660667,454.25,474.63,2373.74878602894,1385.28028509882,4534.95279164781,6565.5966326117,4439.55206396158,1714.56807834305,3425.96261986034,46262.9774388817,905.21,578.824071015517,1613.59286315819,1018.62,485.23,313.781137103036,701.699535997361,485.23,485.23,1571.38888876367,415.74,1490.05254765067,311.81,207.87,51.97,218.42,92.5553739899394,10.19,5.1,504.79612233397
PT17,549.599385006893,540.799527060578,321.187768048089,609.086383793679,361.653312614865,2422.19733857209,437.126371538629,6718.7213085792,1740.11426952215,906.464471808169,471.18,492.33,935.111509527914,1150.92273929667,4093.02970423918,5981.83613823007,4189.05753104524,1694.55626631745,3403.10489245477,50761.489060714,1312.98,537.556100004262,1018.62,1018.62,485.23,593.220080887191,1227.0841291102,485.23,485.23,1583.47072148056,415.74,1467.74714587617,311.81,207.87,51.97,218.42,81.9352726761663,10.19,5.1,505.275162075196
PT18,544.847971398429,544.424679169412,246.8088764631,572.304775041073,352.187908304707,2725.82301729208,366.413045409693,5396.99508069894,1938.32877584659,520.375994324996,591.43,617.97,1094.32334952301,1144.13362907248,4302.53630211611,6240.71930639154,4992.12228702437,1807.70624723869,3436.12618200439,51821.7184880066,1312.98,425.053758112032,1556.40030240834,1018.62,485.23,286.527161808929,577.386279447778,485.23,15.4911405404516,1678.66613985154,415.74,1511.49819351259,311.81,207.87,51.97,218.42,94.9920454440511,10.19,5.1,506.286706338611
PT20,1024.46083221647,519.002686862726,297.17,664.172118213784,237.71,779.458706916024,438.015217969695,3564.85911042389,2133.60871299904,373.36,533.26,557.19,2579.39360613248,989.669815857044,3511.16119147399,4967.97765231681,3908.63583328909,1438.68087207121,2390.30339804718,54954.2376867875,1312.98,1018.62,1891.39141541203,1018.62,485.23,879.085910546265,1690.75509691854,485.23,485.23,1630.00942725901,415.74,1471.04214319439,311.81,207.87,51.97,218.42,76.3553968359352,10.19,5.1,503.203099577713
PT30,398.490129557321,482.052806807278,266.67,440.502123419814,213.32,995.913435070958,438.974967839084,6641.06889647703,681.21,335.03,478.52,500.0,2624.84839716135,1000.14023531888,3520.79303474678,4985.97545501001,3951.19823615256,1640.38458870429,2426.65064728882,57950.8184057382,1312.98,1018.62,1018.62,1018.62,485.23,1469.73715826993,2901.38963039036,485.23,485.23,1438.01011208094,415.74,1466.63334117125,311.81,207.87,51.97,218.42,77.3285335546142,10.19,5.1,501.574261567075
IE04,295.33,287.14,246.31,267.63,197.03,439.94,287.28,1342.15,629.21,309.46,442.0,461.83,190.9,246.51,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
IE05,387.93,377.18,323.55,351.54,258.81,577.89,377.36,1763.0,826.51,406.49,580.59,606.65,250.77,323.81,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
IE06,381.43,370.86,318.12,345.65,254.47,568.19,371.03,1733.44,812.64,399.68,570.85,596.47,246.56,318.38,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
CZ01,540.066416513472,415.68,576.978355305354,620.319528899725,341.062090356574,390.050771974984,539.861631716465,552.738052271177,665.023661467408,666.067986215132,1170.41898918801,1445.62444300109,153.871568374377,567.503209780649,3491.47234635446,2510.95532459398,1891.59025622072,1214.40452485874,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,543.231702003474,926.281844586067,485.23,485.23,1642.18368902882,415.74,754.066329881462,311.81,207.87,51.97,218.42,85.2233811945241,10.19,5.1,760.642398551857
CZ02,470.275847287988,398.91,526.180230598299,589.991231750227,340.753343718131,383.768291254234,521.535246813398,615.79140184771,644.321032958824,740.019303346294,1151.19697778604,1447.03689704824,139.969342588084,553.917458194644,2656.9668299771,2424.41495032184,1878.05313867456,1199.73941047489,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,452.829205362344,862.684688693588,485.23,485.23,1770.42922836309,415.74,746.560421879969,311.81,207.87,51.97,218.42,93.9960560588302,10.19,5.1,757.52183375
CZ03,440.163183461501,421.12,536.310506147152,575.66352910744,340.390420791931,359.908570371146,522.082972296738,610.57601433983,686.894943889161,738.555325964996,1136.72114298168,1458.77353450922,140.105693477746,548.937523134059,2648.71576378472,2399.90636098355,1843.6784656399,1125.68502507118,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,441.207639366673,833.004646149399,485.23,485.23,1735.89291736391,415.74,766.486711130678,311.81,207.87,51.97,218.42,91.5189532789674,10.19,5.1,757.767059052011
CZ04,486.372085854577,424.95,547.549824101034,593.559936094684,336.010775929335,401.993683562284,521.775556623888,590.969909716532,639.65898871041,741.601115501527,1151.37418785013,1418.78129462643,140.52834853992,556.274401859552,2663.06991013169,2418.41468656377,1903.62055807753,1209.26275271414,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,417.624074433534,808.120256800069,485.23,485.23,1573.42832837656,415.74,759.385241109625,311.81,207.87,51.97,218.42,88.6413684758646,10.19,5.1,759.396713432594
CZ05,478.340748154856,402.13,538.825448870304,591.574780017548,341.121415578385,377.101081005023,520.73843067357,614.710080160423,648.983618963906,747.584948154825,1148.56635929898,1432.57189099971,140.144619259147,553.492864191528,2674.14982156721,2431.90967899413,1900.10740679268,1234.77059220087,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,452.199109370553,863.003265844129,485.23,485.23,1748.76166306822,415.74,763.805273362622,311.81,207.87,51.97,218.42,92.4489972480582,10.19,5.1,756.888110003046
CZ06,434.643530574292,402.06,521.070303018162,568.359163118346,340.833687815484,346.765010608074,522.31805140992,607.336710557368,612.963890136147,744.839765262754,1135.51724665728,1496.94280758256,140.022476148089,548.837701057539,2646.90256036667,2402.49339126654,1849.71060167932,1135.76556838166,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,450.6532307401,846.101921949888,485.23,485.23,1859.90144734718,415.74,747.08778802477,311.81,207.87,51.97,218.42,97.8517857600553,10.19,5.1,759.901317798579
CZ07,478.797246663234,407.4,537.00727021931,595.179703899592,335.821438705423,381.745932377208,522.001063713671,610.794782104958,650.362192375076,736.646612752663,1155.10328460532,1500.67199243737,141.149236102238,549.322202357527,2654.99861288882,2417.19195644921,1921.78373769734,1219.72079330907,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,449.428664473923,862.402107575246,485.23,485.23,1703.93156158601,415.74,764.878989846939,311.81,207.87,51.97,218.42,89.8020961291713,10.19,5.1,759.364817574533
CZ08,499.973920980021,396.99,515.463909280084,604.601232197659,358.45118179125,419.030445276535,552.020909174234,628.37826573508,710.066820436665,728.740527631949,1173.5522900512,1397.93305937691,151.86774193268,531.273341844617,2680.58143978607,2445.53409794208,1916.6901886231,1232.18792533148,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,463.076303350096,882.869985068238,485.23,485.23,1629.25376630549,415.74,760.143985362943,311.81,207.87,51.97,218.42,86.1041609555571,10.19,5.1,751.583955530406
HU11,276.71,269.04,230.78,250.75,184.61,412.2,269.17,1257.53,589.54,289.95,414.13,432.71,178.87,485.23,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
HU12,370.18,359.92,308.74,335.46,246.97,551.44,360.09,1682.32,788.68,387.89,554.02,578.88,239.29,308.99,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
HU21,526.381759726572,897.647134243861,652.391709129198,531.883746223268,413.090199814296,718.29444201223,392.602177852492,1285.04169310939,756.069673555873,826.143489149174,1201.01909768084,870.067650724133,576.667223794665,1108.83617283701,1681.44311335929,1542.67734880277,1080.88041150509,1078.96351620666,1018.62,29783.9419958013,1312.98,1018.62,506.142677030494,1018.62,485.23,308.478849906414,420.14588650001,485.23,485.23,1833.61462192538,415.74,1103.80823106924,311.81,207.87,51.97,218.42,123.433302272566,10.19,5.1,1196.96777103905
HU22,556.838909283381,818.391176609085,587.070246980395,445.980563716524,409.552142145851,776.515010784269,431.316090380261,918.20399717824,720.892690544245,820.960493719868,1165.03317540965,1050.71632653403,524.786603310833,870.845666647918,1674.4915477399,1458.64919525812,1137.69322498868,1165.43246500572,1018.62,29973.3459303996,1011.84,1018.62,1018.62,1018.62,485.23,337.102828049555,423.402830717653,485.23,485.23,1804.99728373493,415.74,1074.35520732952,311.81,207.87,51.97,218.42,118.010542601139,10.19,5.1,1189.35981988204
HU23,637.171170668094,1031.14499781015,565.008942905816,531.079674462857,369.734521776178,831.74476906112,360.455035135072,899.926495302478,750.647520773431,978.809986205148,1218.07670398044,1215.90741302434,494.061110704187,968.872757178993,1669.2903404388,1572.4963733664,1023.49851960076,992.445964359849,1018.62,30829.8340837357,1312.98,1018.62,492.800455659008,1018.62,485.23,334.047181959917,451.952703697106,485.23,485.23,1800.77887046173,415.74,1069.81773953901,311.81,207.87,51.97,218.42,130.882810692165,10.19,5.1,1174.46226406528
HU31,601.455712326891,718.239478635908,526.889931840273,523.301608828048,479.522061581337,742.796271789626,431.935426593998,814.929223984321,730.885111165991,1019.11973900933,1135.27959408171,1012.82357458055,621.342424180376,1015.00168517157,1684.93435827457,1476.2392097894,1207.40465403345,1202.01762755201,1018.62,31197.21378614,1083.78,1018.62,511.556173682911,1018.62,485.23,297.420535157288,353.426116204071,485.23,485.23,1559.28514766932,415.74,1098.98990168301,311.81,207.87,51.97,218.42,114.834221151364,10.19,5.1,1186.05225196021
HU32,570.468159962711,803.821096770985,497.971389190831,530.418259456979,474.104328755379,661.634765061463,387.814978567076,968.658305698408,767.552231620887,940.207796080389,958.696857088043,1048.81081190756,463.094099830023,843.61194842245,1273.94813192307,1378.70066736059,1254.45919098236,1281.9770233175,1018.62,29643.433614774,1312.98,1018.62,599.174151662883,1018.62,485.23,312.510397351957,420.857970532491,485.23,485.23,1769.90717707927,415.74,1118.52360553122,311.81,207.87,51.97,218.42,137.691330663318,10.19,5.1,1183.79807162277
HU33,479.718377942694,906.865492313892,500.908909527327,388.540866511708,397.038748728785,546.872796783686,357.028656134808,910.287878396452,589.373998503826,751.614804490423,955.478976195004,856.431651768304,598.356357665544,798.209095383563,1278.37987778274,1412.07482795642,1058.40335221883,1035.70538637123,1018.62,34265.0499242679,1312.98,1018.62,606.822329803849,1018.62,485.23,306.729994824316,314.629476973408,485.23,485.23,1684.87474227148,415.74,1129.61394349805,311.81,207.87,51.97,218.42,139.476252899232,10.19,5.1,1187.24702902839
RO11,427.758598439419,540.751991834677,519.379301720717,538.475897598597,603.002135860276,977.673469898997,733.189037855981,3036.87889877531,1062.05989950552,892.122027663028,943.940708592244,776.963865851461,2234.58467605237,584.587974555627,3304.42205827077,3565.06677418426,1435.12065730738,4581.16425126126,1018.62,20206.5339155466,1312.98,1018.62,675.450271986507,1018.62,485.23,292.194869979457,1237.51454937665,485.23,485.23,1389.91942363387,415.74,1562.31460964419,311.81,207.87,51.97,218.42,95.2348623795778,10.19,5.1,3931.08725616159
RO12,423.862636268629,593.831329296506,629.411637032122,484.878497206075,602.030902062336,968.276163677528,700.537375818133,3026.16933218792,1007.18298919054,913.295260829795,1011.7415175546,742.005135646333,2333.68927601998,597.12577673035,3224.005776847,3518.880721808,1368.41843242582,4393.56762190278,1018.62,18643.975208121,1312.98,1018.62,849.322861955174,1018.62,485.23,279.754544325903,1203.03523948519,485.23,485.23,1360.31368964624,415.74,1563.17348691504,311.81,207.87,51.97,218.42,93.1396092868203,10.19,5.1,3926.71315329708
RO21,421.361928552072,654.58446457668,629.908202185125,488.485935305643,602.925597875468,932.355321984725,715.713656038053,3016.48465595275,898.754238832653,643.240637123001,891.983364533285,648.196578252295,2155.96172669095,561.447712397839,3249.0474131626,3538.24833518437,1337.52917840727,4432.27467306096,1018.62,20045.6223981152,1312.98,1018.62,659.392902766558,1018.62,485.23,343.567968686767,1337.35990253239,485.23,485.23,1455.42821280111,415.74,1544.27611226343,311.81,207.87,51.97,218.42,93.8869042729518,10.19,5.1,3905.57690454178
RO22,469.524811627945,554.428588060885,741.037294476989,581.893162867053,603.148766502166,957.262185074403,716.269866751728,3023.86192745795,876.346875936935,817.578019712935,952.514856634507,928.860132992016,2159.70568400437,513.811281745124,3250.607575568,3530.08629124701,1292.19020729867,4355.79795837564,1018.62,20078.746417444,1312.98,1018.62,588.397097850622,1018.62,485.23,525.017947132392,1832.51446553968,485.23,485.23,1311.21939684974,415.74,1430.88829360155,311.81,207.87,51.97,218.42,95.9919585449701,10.19,5.1,4036.11961371171
RO31,465.271416919086,620.541591335235,797.471386360018,615.494279558748,602.551752037836,1000.78913330562,715.636387241196,3011.46904689819,958.53739426953,917.266182625123,1046.04356488113,881.58391456913,2162.89399251361,515.590236103654,3251.60122880309,3532.57220319114,1324.67975831904,4390.80247764316,1018.62,20255.1295696895,1312.98,1018.62,895.825433009928,1018.62,485.23,443.333680775113,1597.91215086501,485.23,485.23,1312.70161844607,415.74,1445.42812674024,311.81,207.87,51.97,218.42,97.4410982693535,10.19,5.1,3962.82057175873
RO32,495.744326054271,673.57753799825,655.850944489871,606.563535852759,635.480093793275,1044.72876918254,780.637730917071,3125.08026451339,1037.07805377311,871.095335347592,981.595919564034,544.161879657365,2295.23867777784,459.883826517675,3284.07837323312,3574.27439267959,1331.54285512764,4416.10423773439,1018.62,19664.8683128836,1312.98,1018.62,1018.62,1018.62,485.23,1164.36311988475,2972.11638946009,485.23,485.23,1426.20673736051,415.74,1592.95437931696,311.81,207.87,51.97,218.42,87.9282665831753,10.19,5.1,3983.65513183529
RO41,432.32307880377,547.191023463712,521.66337615457,572.550300117377,603.071627649171,946.212832162809,733.679217018143,3023.61162984802,967.844518061445,872.295998139626,953.743457931118,686.51711802237,2123.88902751926,513.646146565863,3289.19918436172,3553.91357206242,1311.29918430407,4441.92026231742,1018.62,20916.8296601929,1312.98,1018.62,708.930175603314,1018.62,485.23,344.867276491688,1349.5356609659,485.23,485.23,1265.91601000801,415.74,1516.61598709493,311.81,207.87,51.97,218.42,95.1499586141366,10.19,5.1,3928.67459010717
RO42,492.470081075079,714.806893588202,758.892578934798,574.234283459858,602.020139923001,912.191725406185,675.756593510157,3013.18658951878,1006.99214611164,923.220129464347,1023.855469325,673.845794251167,2196.24249469629,495.988293188991,3178.69238004607,3483.66236513875,1361.8931438281,4278.95863853155,1018.62,20257.717187703,1312.98,1018.62,791.829930027201,1018.62,485.23,284.706240442781,1208.96598594115,485.23,485.23,1253.73618873609,415.74,1557.09074108996,311.81,207.87,51.97,218.42,99.3884171488627,10.19,5.1,3903.68527128513
BG31,420.84,409.18,351.0,381.37,280.77,626.91,409.38,1912.57,896.63,440.98,629.85,658.12,272.04,351.28,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
BG32,417.5,405.94,348.21,378.34,278.54,621.94,406.13,1897.4,889.51,437.48,624.85,652.89,269.88,348.5,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
BG33,418.89,407.28,349.37,379.6,279.47,624.0,407.47,1903.68,892.46,438.93,626.92,655.06,270.78,349.65,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
BG34,410.39,399.02,342.28,371.89,273.79,611.34,399.2,1865.05,874.35,430.02,614.2,641.76,265.28,342.56,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
BG41,410.72,399.33,342.55,372.19,274.01,611.82,399.52,1866.54,875.05,430.37,614.69,642.28,265.49,342.83,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
BG42,410.72,399.33,342.55,372.19,274.01,611.82,399.52,1866.54,875.05,430.37,614.69,642.28,265.49,342.83,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
SK01,524.054108991653,639.285294397248,444.62736929234,389.80101025554,308.526772180657,1053.64215120347,388.335754738429,703.269277389062,753.549879192884,832.062118588651,1138.89166132705,850.82900248846,450.559305627939,508.233990771763,1454.82449256104,1369.57541654872,4232.35471392622,1666.17984143642,1018.62,3330.47113113739,1312.98,1018.62,1018.62,1018.62,485.23,763.741970260253,1380.73896846513,485.23,485.23,1885.33449417391,415.74,2800.77889032714,311.81,207.87,51.97,218.42,107.387992005026,10.19,5.1,479.349708426243
SK02,586.384716092588,536.163095015312,482.151381363653,402.863847370587,273.991756833041,764.694646560277,396.792401825934,531.011031519108,784.357597803749,851.728156613274,1263.56295463371,914.710992577123,321.298778611381,636.016641750888,1972.86428795957,1815.16237003991,4144.54117794345,1664.85090773912,1018.62,3339.33879755427,1312.98,1018.62,141.30940894753,1018.62,485.23,815.497777078693,1485.01912289587,485.23,485.23,2388.30522139743,415.74,2823.00429493234,311.81,207.87,51.97,218.42,116.901892663351,10.19,5.1,471.258194773621
SK03,597.877832881419,623.302270973524,602.881276869224,388.583645960941,323.817916974865,1134.24642225583,454.989740251128,433.85549275654,744.305142009658,960.102667690459,1107.88053583317,1000.54308258068,404.03172809204,592.091202526906,1972.54649912407,1817.30579591346,4373.06907576239,1689.86545960954,1018.62,3634.3641606056,1312.98,1018.62,159.275371675426,1018.62,485.23,592.86205385092,1186.24915122366,485.23,485.23,2076.01653664503,415.74,2850.66727306179,311.81,207.87,51.97,218.42,108.829408704756,10.19,5.1,464.840701976026
SK04,513.151773134415,626.989192931673,420.72988400484,357.377236072346,303.171459343909,1136.91281030964,403.883693159183,435.966504709709,666.123922475069,920.876763589529,1015.9263457238,925.226959093092,353.903716289791,529.77564347969,1502.41658245927,1408.64790600471,4578.9981659335,1736.03754218204,1018.62,3641.50860248703,1312.98,1018.62,151.740063755412,1018.62,485.23,525.116454776984,1095.67246090948,485.23,485.23,2015.68956660634,415.74,2840.76401789821,311.81,207.87,51.97,218.42,110.227926475531,10.19,5.1,464.515081522799
HR03,290.84,282.78,242.57,263.56,194.04,433.25,282.91,1321.74,619.64,304.75,435.27,454.81,188.0,242.77,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
HR04,379.48,368.96,316.5,343.88,253.17,565.29,369.14,1724.57,808.49,397.63,567.93,593.42,245.3,316.75,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
HR05,415.2,403.7,346.3,376.26,277.01,618.51,403.89,1886.94,884.61,435.07,621.41,649.3,268.39,346.58,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
HR06,379.48,368.96,316.5,343.88,253.17,565.29,369.14,1724.57,808.49,397.63,567.93,593.42,245.3,316.75,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
SI03,366.16,356.01,305.39,331.81,244.28,545.44,356.18,1664.03,780.11,383.68,548.0,572.59,236.69,305.63,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
SI04,292.79,284.67,244.2,265.32,195.34,436.15,284.81,1330.6,623.79,306.8,438.19,457.86,189.26,244.39,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
LT01,392.82,381.94,327.63,355.98,262.08,585.17,382.12,1785.23,836.93,411.62,587.91,614.3,253.93,327.89,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
LT02,444.44,432.12,370.68,402.75,296.51,662.06,432.33,2019.8,946.89,465.7,665.16,695.01,287.29,370.98,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
LV00,684.210516440409,422.76,597.42253439525,536.94356385749,355.827417800499,647.71,362.042566380872,1974.82612267175,926.37,455.61,558.113851624187,679.95,411.398084130666,581.164525208748,67611.904349346,3386.05218343611,546.252101569646,578.482020423248,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,234.147643864135,562.554051004301,485.23,485.23,1077.79522811209,415.74,488.785383541875,311.81,207.87,51.97,218.42,84.6324529756223,10.19,5.1,3518.96028850475
EE00,593.293032368469,414.57,445.996561103202,532.490244491264,343.115076470907,635.17,624.944060333845,5157.75113069062,908.44,446.79,557.719244569945,666.78,189.414288920657,154.287076622135,36893.4390507552,1101.27249707816,448.292688848334,2588.51268868211,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,233.016664651153,1232.71773191129,485.23,485.23,1624.38367922627,415.74,976.870659960161,311.81,207.87,51.97,218.42,120.838991939969,10.19,5.1,308.140532381462
LU00,1040.97982099728,309.82,900.409128003957,1015.43658411381,774.76187057623,1312.89938279895,797.508382588141,3715.92518505579,1917.10040203069,333.9,3007.87517421582,498.3,1904.631000862,767.217205209942,14194.9797847806,5040.1761891386,5098.67899992613,25352.5274930724,1018.62,14932.1510414501,1312.98,1018.62,1018.62,1018.62,485.23,724.917704098444,863.226903582749,485.23,485.23,2326.45861454368,415.74,1206.84474498288,311.81,207.87,51.97,218.42,97.4215593150045,10.19,5.1,767.860134562445
CY00,315.07,744.686500263609,262.78,348.657214542025,593.114575993349,469.34,210.925668665014,3176.7733209913,671.26,330.14,471.54,492.7,2636.42627894587,420.57720981275,12211.9528692714,5835.03219110131,1296.21759293449,1356.2308195062,5372.79239661956,9030.64434619554,1312.98,983.673113764095,4327.41927963133,1018.62,485.23,418.468508933342,3907.3017969453,485.23,485.23,12412.9355856661,415.74,1167.02632507439,311.81,207.87,51.97,218.42,626.313745195991,10.19,5.1,5081.40966376127
MT00,485.23,485.23,485.23,2307.65382356704,485.23,485.23,2268.53068559097,2860.51752012618,586.1,288.26,411.72,430.2,177.83,376.148765828693,11726.919925126,7459.43447196274,2630.84701069341,3649.79363147003,4573.38511370936,26394.4709042286,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,7353.7671429958,415.74,1143.91949197918,311.81,207.87,51.97,218.42,451.543014595512,10.19,5.1,4738.78313507488
NO01,361.66,351.64,301.64,327.74,241.29,538.75,351.81,1643.62,770.54,378.97,541.27,565.57,233.78,301.88,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
NO02,1100.7832281071,363.9,1143.61118039288,965.126825901589,699.999557073413,557.54,346.554083478482,3957.30551110519,797.4,392.18,870.5810137359,585.29,182.277339393144,1333.06536200723,23041.4679012994,8941.89812934377,7706.34633026205,14884.6696224063,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,195.783673723141,485.23,485.23,485.23,3768.67336705819,415.74,1421.82548927768,311.81,207.87,51.97,218.42,514.676316951356,10.19,5.1,300.0
NO03,391.63,380.78,326.63,354.9,261.28,583.39,380.96,1779.81,834.38,410.37,586.12,612.43,253.16,326.9,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
NO04,300.88,292.54,250.94,272.65,200.73,448.2,292.68,1367.37,641.03,315.27,450.3,470.51,194.49,251.15,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
NO05,285.74,277.82,238.32,258.94,190.63,425.65,277.95,1298.57,608.78,299.41,427.64,446.84,184.71,238.51,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
NO06,646.807521809746,352.8,102.213410107696,944.246773171164,425.439490813707,540.53,310.971563162975,3843.8295809701,773.08,380.22,385.210147447592,567.43,182.277339393996,1340.17998393019,26953.1315007871,8340.15353090289,7731.89324291762,13784.5828704326,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,195.022803493439,485.23,485.23,485.23,3977.14165212536,415.74,1428.99376929097,311.81,207.87,51.97,218.42,512.664788457719,10.19,5.1,300.0
