region,act,ref,gd,pct
AT120000,BULF,40.4457528600111,40.9489178317656,1.2440489697299828
AT120000,BULH,43.1252631895907,43.6774458088464,1.280415650631861
AT120000,BULL,43.1252691704565,43.6207945841675,1.1490372657209313
AT120000,CACR,208.66902060425,212.583503692033,1.875929199479498
AT120000,CAFF,7.82359896651566,7.8945228720866,0.9065381018951602
AT120000,CAFR,97.2330834439678,99.0102944980956,1.827784321117365
AT120000,CAMF,12.6559156623974,12.777857220785,0.9635143093589704
AT120000,CAMR,91.0727814989667,92.6056581570036,1.683133679247839
AT120000,CATA,289.465380926573,295.366156663777,2.038508272842776
AT120000,CERE,397.734805841721,397.644966774134,-0.022587680602126348
AT120000,CROP,737.371508358709,737.371567380993,8.004416152118665e-06
AT120000,CRPART,2.18400805821276,2.1839180050201,-0.004123299468661301
AT120000,CRPCRP,710.190776373785,710.190002932668,-0.00010890610561142822
AT120000,CRPGRS,5.5158329346534,5.51604154243222,0.003781981457584571
AT120000,DCOH,47.2360955084457,47.7565404105875,1.1017949230133661
AT120000,DCOL,47.2360941415721,47.9101800134123,1.427056754142031
AT120000,DCOW,94.4721896500179,95.6667204239999,1.2644258362246807
AT120000,DWHE,15.6847652107034,15.7373961103578,0.3355542715965054
AT120000,FALL,9.22678813553779,9.33096755901446,1.1290973841202145
AT120000,FODD,221.719718067288,221.197977836318,-0.23531521486586104
AT120000,FORCRP,1.30768892494289,1.30792268903738,0.017876124056059872
AT120000,FORE,797.939276410708,797.930599109746,-0.0010874638231794798
AT120000,FORFOR,780.752972200642,780.749913646615,-0.00039174414134812707
AT120000,FORGRS,1.35146876505242,1.35173097534405,0.019401875826541293
AT120000,FRUN,38.1742631871352,38.1754355475062,0.00307107530863604
AT120000,GRAE,64.3454562989335,67.3076371525806,4.603558703330224
AT120000,GRAI,64.3454223521742,61.3787179385553,-4.61059125135831
AT120000,GRAS,128.690878651108,128.690878651108,0.0
AT120000,GRSCRP,3.07009983289367,3.07003682201338,-0.002052404928820639
AT120000,GRSFOR,2.75513760914429,2.75404977868306,-0.03948370700684878
AT120000,GRSGRS,148.034419744334,148.038201967729,0.0025549621510689846
AT120000,GRSLND,186.782202695076,186.787968114626,0.0030867071202811402
AT120000,HEIF,16.9617326080343,17.3990442355743,2.5782249823514958
AT120000,HEIH,12.5888131559293,12.9496418048755,2.8662642337832223
AT120000,HEIL,12.5888150785157,12.831084155744,1.9244787989757706
AT120000,HEIR,33.4297421082167,34.7054868096766,3.8161966590413376
AT120000,HENS,1.84198411130014,1.84810475196618,0.33228520422576846
AT120000,INIART,176.481641189132,176.481641189132,0.0
AT120000,INICRP,751.232502070092,751.232502070092,0.0
AT120000,INIFOR,799.213229210234,799.213229210234,0.0
AT120000,INIGRS,181.100195706115,181.100195706115,0.0
AT120000,INIRES,19.9584336676094,19.9584336676094,0.0
AT120000,INIWET,15.3564898939552,15.3564898939552,0.0
AT120000,INLW,7.47698250127369,7.47698250127369,0.0
AT120000,MAIF,28.0579852780679,31.7462360774757,13.145102055102997
AT120000,MAIZ,82.5980381862146,82.5188549984102,-0.0958657003764074
AT120000,NURS,1.87128275862419,1.87128275862419,0.0
AT120000,OAFC,58.2269031759226,58.3457064139796,0.204034959060162
AT120000,OAR1,53.6344815231843,54.1507848715972,0.9626332421797112
AT120000,OATS,11.9722466795937,12.1284207605757,1.3044676171615643
AT120000,OCER,45.6485590712811,45.6788697545824,0.06640008779679185
AT120000,OCRO,4.37891729913981,4.37891729913981,0.0
AT120000,OFAR,64.9708541381121,60.7653866677063,-6.472852367718618
AT120000,OFRU,1.00036914401236,1.00037506242796,0.0005916231658353865
AT120000,OILS,99.3899452942315,99.3617368885583,-0.028381548646283505
AT120000,OLND,87.6000095049944,87.6087035882448,0.009924751492063066
AT120000,OOIL,10.9446558658607,10.9446558658607,0.0
AT120000,OVEG,11.3935917808239,11.395530032309,0.01701176874147059
AT120000,PERM,49.8454963021702,49.8486086643978,0.006244018935497309
AT120000,PIGF,1028.20593493826,1048.84499624042,2.0072886764069597
AT120000,PKPL,224.098433781629,227.524160424339,1.5286704975582932
